emp_id,age,department,job_role,education_field,monthly_income,total_working_years,years_at_company,overtime,job_satisfaction,work_life_balance,distance_from_home,marital_status,attrition
E12918,37,R&D,Manager,Engineering,11162,,11,No,4,1,25.0,Single,No
E12919,40,Sales,Specialist,Life Sciences,7243,20.0,9,No,1,4,,Divorced,No
E12920,32,Sales,Technician,Technical Degree,5095,13.0,13,No,4,4,8.0,Single,No
E12921,37,R&D,Technician,Engineering,5388,3.0,3,No,4,3,19.0,Divorced,No
E12922,20,R&D,Specialist,Life Sciences,8200,18.0,5,Yes,4,2,24.0,Married,No
E12923,45,Sales,Manager,Other,8915,5.0,5,No,4,1,6.0,Married,No
E12924,53,Sales,Representative,Life Sciences,3828,1.0,1,No,2,1,10.0,Married,No
E12925,27,HR,Specialist,Life Sciences,7688,3.0,3,No,2,2,13.0,Married,No
E12926,29,R&D,Representative,Life Sciences,5871,15.0,9,Yes,4,4,27.0,Single,No
E12927,41,HR,Representative,Life Sciences,5160,12.0,4,No,3,1,3.0,Single,No
E12928,50,R&D,Technician,Marketing,4223,8.0,8,No,4,3,28.0,Married,No
E12929,37,Sales,Specialist,Technical Degree,8088,6.0,4,No,1,3,9.0,Divorced,Yes
E12930,26,R&D,Representative,Life Sciences,4855,3.0,3,No,4,3,10.0,Married,No
E12931,35,R&D,Technician,Technical Degree,5048,5.0,5,Yes,2,1,13.0,Married,No
E12932,28,Sales,Technician,Marketing,6025,,2,No,1,2,16.0,Married,No
E12933,31,R&D,Specialist,Life Sciences,8383,12.0,1,No,1,1,,Single,Yes
E12934,34,R&D,Specialist,Marketing,8327,14.0,1,No,2,2,8.0,Divorced,No
E12935,29,Sales,Manager,Medical,9794,12.0,1,No,2,2,26.0,Married,No
E12936,30,R&D,Executive,Marketing,11310,15.0,6,Yes,1,1,11.0,Married,No
E12937,38,R&D,Technician,Engineering,6890,9.0,6,No,2,4,2.0,Married,No
E12938,39,HR,Specialist,Engineering,6825,15.0,6,Yes,2,2,29.0,Divorced,Yes
E12939,24,Sales,Executive,Engineering,9492,1.0,1,No,4,1,19.0,Divorced,No
E12940,41,Sales,Specialist,Engineering,6223,7.0,7,No,1,4,29.0,Married,No
E12941,34,R&D,Technician,Medical,6905,12.0,2,No,2,4,23.0,Married,No
E12942,43,Sales,Representative,Engineering,6464,5.0,5,No,2,1,2.0,Married,No
E12943,44,R&D,Specialist,Medical,7697,7.0,7,No,1,1,6.0,Married,No
E12944,32,R&D,Specialist,Engineering,7086,7.0,2,No,4,4,16.0,Married,No
E12945,43,Sales,Manager,Life Sciences,8383,8.0,2,No,2,1,16.0,Single,No
E12946,29,R&D,Technician,Marketing,5847,4.0,4,No,4,4,7.0,Married,No
E12947,49,R&D,Technician,Engineering,7262,7.0,7,Yes,4,4,11.0,Married,No
E12948,30,Sales,Representative,Technical Degree,6267,14.0,2,No,4,4,27.0,Married,No
E12949,40,HR,Specialist,Engineering,54954,3.0,2,No,3,3,16.0,Single,No
E12950,35,R&D,Representative,Life Sciences,4491,4.0,4,No,1,1,6.0,Married,Yes
E12951,28,R&D,Manager,Technical Degree,10355,8.0,8,No,3,3,5.0,Married,No
E12952,45,R&D,Technician,Marketing,8658,12.0,4,No,1,1,9.0,Single,Yes
E12953,31,R&D,Manager,Engineering,8731,3.0,2,No,4,2,3.0,Married,No
E12954,22,HR,Representative,Life Sciences,4993,5.0,3,No,4,3,21.0,Divorced,No
E12955,20,R&D,Executive,Medical,12306,21.0,16,No,4,1,29.0,Married,No
E12956,29,R&D,Technician,Other,6802,,8,Yes,4,1,21.0,Single,No
E12957,49,HR,Representative,Technical Degree,7352,11.0,7,No,4,4,8.0,Divorced,No
E12958,48,Sales,Specialist,Life Sciences,9947,15.0,4,Yes,3,2,8.0,Single,Yes
E12959,31,R&D,Manager,Other,9554,8.0,8,No,4,2,17.0,Divorced,No
E12960,34,Sales,Representative,Engineering,7186,3.0,2,No,4,1,6.0,Single,Yes
E12961,33,Sales,Specialist,Engineering,7910,7.0,3,No,4,2,,Single,No
E12962,25,Sales,Manager,Technical Degree,9611,12.0,3,No,3,2,6.0,Married,No
E12963,28,HR,Executive,Engineering,12523,13.0,3,No,2,3,15.0,Married,No
E12964,46,HR,Technician,Engineering,8444,5.0,1,Yes,1,2,11.0,Married,Yes
E12965,42,R&D,Manager,Engineering,8812,5.0,1,Yes,1,2,10.0,Married,No
E12966,39,R&D,Specialist,Life Sciences,6997,5.0,4,No,2,4,29.0,Divorced,No
E12967,25,R&D,Manager,Medical,10033,13.0,12,No,2,4,2.0,Married,No
E12968,38,HR,Specialist,Marketing,6566,5.0,5,Yes,3,3,21.0,Married,No
E12969,20,R&D,Representative,Engineering,5411,1.0,1,No,1,1,29.0,Single,Yes
E12970,45,Sales,Representative,Life Sciences,5528,6.0,4,No,2,4,6.0,Single,No
E12971,39,Sales,Technician,Other,6386,12.0,12,No,2,3,19.0,Married,No
E12972,25,R&D,Specialist,Technical Degree,8542,15.0,6,Yes,3,2,17.0,Single,Yes
E12973,52,R&D,Representative,Life Sciences,7534,5.0,3,No,3,3,9.0,Married,No
E12974,21,Sales,Executive,Other,9578,8.0,4,No,4,4,2.0,Married,No
E12975,42,Sales,Specialist,Medical,6529,7.0,7,No,2,2,4.0,Single,No
E12976,42,R&D,Representative,Engineering,5980,7.0,1,No,3,3,25.0,Married,No
E12977,26,Sales,Technician,Engineering,4497,7.0,7,Yes,1,4,9.0,Single,Yes
E12978,37,R&D,Technician,Engineering,6066,11.0,4,No,3,3,8.0,Married,Yes
E12979,22,HR,Technician,Medical,6525,15.0,4,No,1,1,4.0,Married,No
E12980,20,R&D,Specialist,Engineering,7820,7.0,2,No,4,2,1.0,Married,No
E12981,27,Sales,Specialist,Life Sciences,5477,3.0,3,No,2,3,11.0,Single,No
E12982,31,R&D,Technician,Engineering,6116,10.0,6,No,2,3,11.0,Married,No
E12983,43,R&D,Specialist,Other,9145,25.0,5,Yes,3,2,7.0,Single,No
E12984,38,R&D,Specialist,Life Sciences,38387,10.0,2,Yes,4,4,18.0,Married,No
E12985,38,HR,Technician,Technical Degree,6577,9.0,7,No,2,3,8.0,Married,No
E12986,28,Sales,Technician,Other,5941,4.0,4,Yes,3,4,15.0,Married,No
E12987,32,R&D,Executive,Engineering,9966,1.0,1,Yes,3,1,26.0,Divorced,Yes
E12988,29,R&D,Technician,Life Sciences,6267,7.0,3,No,3,2,10.0,Married,No
E12989,26,HR,Representative,Engineering,55730,10.0,3,No,3,4,14.0,Single,No
E12990,32,Sales,Technician,Technical Degree,7762,18.0,5,Yes,1,4,27.0,Single,Yes
E12991,38,R&D,Specialist,Life Sciences,8143,8.0,1,No,4,4,2.0,Divorced,No
E12992,32,R&D,Specialist,Engineering,7274,2.0,2,Yes,1,1,10.0,Single,Yes
E12993,34,Sales,Specialist,Engineering,5107,4.0,3,Yes,2,2,19.0,Married,No
E12994,43,Sales,Manager,Life Sciences,10508,9.0,2,No,4,4,15.0,Married,No
E12995,32,HR,Specialist,Other,7959,9.0,9,Yes,3,4,22.0,Married,No
E12996,25,Sales,Specialist,Medical,8896,13.0,2,No,2,1,20.0,Married,No
E12997,42,Sales,Executive,Technical Degree,9704,4.0,4,No,3,2,2.0,Married,No
E12998,39,Sales,Representative,Life Sciences,7545,19.0,1,No,2,3,17.0,Married,No
E12999,40,HR,Manager,Engineering,50543,11.0,11,Yes,4,2,3.0,Divorced,No
E13000,43,R&D,Technician,Other,4411,4.0,4,No,4,3,4.0,Married,No
E13001,41,R&D,Technician,Engineering,6232,,1,Yes,1,1,25.0,Married,Yes
E13002,37,Sales,Manager,Other,7304,3.0,3,No,4,3,25.0,Married,No
E13003,59,R&D,Representative,Life Sciences,6768,12.0,12,No,2,1,5.0,Married,No
E13004,25,R&D,Technician,Engineering,6727,16.0,1,No,4,3,12.0,Divorced,No
E13005,32,R&D,Specialist,Medical,8635,23.0,7,Yes,4,1,21.0,Single,Yes
E13006,46,HR,Technician,Other,6632,,5,No,4,2,23.0,Married,No
E13007,38,Sales,Specialist,Other,6449,9.0,3,No,3,2,24.0,Divorced,No
E13008,44,R&D,Technician,Engineering,5808,9.0,5,No,3,3,19.0,Married,No
E13009,39,Sales,Manager,Engineering,12100,16.0,5,No,4,2,12.0,Single,No
E13010,49,R&D,Representative,Marketing,5237,4.0,0,No,2,3,5.0,Married,No
E13011,28,Sales,Specialist,Marketing,6567,6.0,2,No,4,1,23.0,Divorced,No
E13012,49,Sales,Technician,Medical,5985,9.0,3,No,2,4,15.0,Divorced,No
E13013,48,Sales,Specialist,Engineering,9664,15.0,12,No,4,1,27.0,Married,No
E13014,26,R&D,Technician,Other,7489,18.0,18,Yes,3,4,18.0,Single,No
E13015,43,Sales,Technician,Marketing,6213,14.0,1,Yes,2,2,25.0,Divorced,Yes
E13016,37,R&D,Executive,Technical Degree,11168,7.0,7,No,1,2,19.0,Married,No
E13017,32,R&D,Technician,Marketing,7424,11.0,1,No,3,3,23.0,Divorced,No
E13018,20,Sales,Executive,Life Sciences,11108,8.0,8,Yes,3,3,,Single,No
E13019,28,R&D,Representative,Other,6014,5.0,5,No,4,4,25.0,Single,No
E13020,43,Sales,Executive,Marketing,38843,9.0,4,No,1,1,25.0,Married,No
E13021,44,R&D,Representative,Technical Degree,8061,34.0,3,Yes,2,4,3.0,Single,Yes
E13022,35,R&D,Representative,Other,5775,4.0,4,Yes,1,4,2.0,Married,Yes
E13023,44,Sales,Specialist,Medical,6730,5.0,2,Yes,4,1,11.0,Divorced,No
E13024,46,Sales,Specialist,Marketing,6989,7.0,3,No,3,3,14.0,Married,No
E13025,38,Sales,Specialist,Engineering,8584,15.0,1,No,1,2,21.0,Divorced,No
E13026,30,HR,Representative,Engineering,3983,2.0,2,No,2,2,5.0,Married,No
E13027,41,R&D,Specialist,Engineering,8130,13.0,3,No,2,3,13.0,Married,No
E13028,41,R&D,Executive,Engineering,12001,5.0,5,Yes,3,4,8.0,Divorced,No
E13029,43,R&D,Representative,Engineering,7249,12.0,11,Yes,4,3,6.0,Married,No
E13030,45,Sales,Specialist,Life Sciences,6859,10.0,7,Yes,3,4,12.0,Married,No
E13031,25,R&D,Technician,Life Sciences,4264,6.0,2,Yes,1,2,7.0,Married,No
E13032,32,R&D,Specialist,Life Sciences,6604,3.0,3,Yes,4,4,11.0,Married,No
E13033,20,Sales,Manager,Engineering,9341,15.0,5,No,2,2,8.0,Single,No
E13034,44,Sales,Technician,Engineering,6863,7.0,0,Yes,4,2,9.0,Divorced,No
E13035,35,Sales,Manager,Medical,8323,6.0,6,No,4,4,4.0,Divorced,No
E13036,41,R&D,Specialist,Marketing,7543,5.0,5,No,1,2,5.0,Married,No
E13037,24,HR,Representative,Life Sciences,6071,10.0,3,No,3,3,4.0,Married,No
E13038,50,Sales,Specialist,Marketing,8713,15.0,7,Yes,1,4,25.0,Married,No
E13039,26,R&D,Representative,Technical Degree,5588,8.0,2,No,2,1,12.0,Married,No
E13040,44,Sales,Representative,Life Sciences,7472,5.0,5,No,3,2,18.0,Married,No
E13041,38,HR,Specialist,Marketing,8536,17.0,11,Yes,4,4,29.0,Divorced,No
E13042,35,Sales,Manager,Other,9664,3.0,2,No,1,4,15.0,Married,No
E13043,35,R&D,Technician,Technical Degree,5077,7.0,7,No,4,4,8.0,Single,No
E13044,31,R&D,Executive,Life Sciences,11297,16.0,4,No,1,1,11.0,Divorced,Yes
E13045,49,R&D,Manager,Marketing,9055,7.0,5,No,2,1,14.0,Married,No
E13046,37,R&D,Technician,Engineering,6400,2.0,2,No,2,2,7.0,Divorced,No
E13047,26,Sales,Manager,Marketing,9773,9.0,4,No,1,3,29.0,Single,No
E13048,34,Sales,Representative,Other,7584,17.0,3,No,2,1,16.0,Single,No
E13049,38,Sales,Manager,Life Sciences,58622,5.0,2,No,4,1,23.0,Divorced,No
E13050,45,Sales,Manager,Other,8138,6.0,6,No,3,4,8.0,Single,No
E13051,32,R&D,Specialist,Life Sciences,8709,15.0,1,Yes,1,4,29.0,Divorced,Yes
E13052,32,Sales,Representative,Other,5050,0.0,0,No,4,3,27.0,Divorced,No
E13053,37,Sales,Technician,Marketing,8475,18.0,3,No,1,2,11.0,Married,No
E13054,45,R&D,Representative,Engineering,6254,5.0,4,Yes,3,4,1.0,Single,No
E13055,25,HR,Specialist,Marketing,6647,2.0,2,No,2,2,17.0,Married,No
E13056,42,R&D,Specialist,Engineering,7983,7.0,7,No,3,3,7.0,Divorced,No
E13057,33,Sales,Specialist,Engineering,8739,12.0,3,No,3,3,18.0,Married,No
E13058,34,Sales,Executive,Technical Degree,11503,6.0,1,Yes,1,1,12.0,Married,Yes
E13059,55,HR,Technician,Engineering,5814,3.0,3,Yes,3,2,20.0,Married,No
E13060,35,Sales,Technician,Medical,5778,15.0,4,No,2,4,28.0,Single,No
E13061,44,Sales,Specialist,Engineering,8300,7.0,7,No,1,4,22.0,Divorced,No
E13062,43,R&D,Representative,Engineering,5338,2.0,1,No,2,2,21.0,Divorced,No
E13063,26,R&D,Specialist,Other,7291,10.0,7,No,3,4,5.0,Divorced,No
E13064,20,R&D,Representative,Life Sciences,5602,2.0,2,Yes,3,4,27.0,Married,No
E13065,44,Sales,Manager,Marketing,11374,23.0,9,Yes,2,4,6.0,Married,No
E13066,27,Sales,Executive,Marketing,11151,8.0,1,No,1,4,26.0,Single,No
E13067,22,HR,Specialist,Marketing,7862,4.0,4,Yes,3,3,23.0,Married,Yes
E13068,46,Sales,Specialist,Technical Degree,7780,4.0,4,No,4,3,2.0,Married,No
E13069,28,R&D,Technician,Medical,5352,8.0,0,Yes,3,4,12.0,Divorced,No
E13070,30,R&D,Specialist,Life Sciences,8508,20.0,1,No,3,2,11.0,Divorced,No
E13071,55,R&D,Specialist,Technical Degree,7807,5.0,5,No,4,4,4.0,Divorced,No
E13072,22,Sales,Technician,Engineering,6159,6.0,1,No,1,2,7.0,Divorced,No
E13073,26,Sales,Technician,Marketing,6637,10.0,4,No,1,2,5.0,Divorced,No
E13074,33,R&D,Representative,Other,5074,7.0,2,No,3,1,11.0,Single,No
E13075,35,HR,Specialist,Marketing,7261,2.0,2,No,4,1,28.0,Divorced,No
E13076,29,HR,Technician,Technical Degree,9085,8.0,8,No,1,1,16.0,Married,Yes
E13077,27,Sales,Technician,Marketing,5890,5.0,2,No,4,2,10.0,Married,No
E13078,51,Sales,Specialist,Technical Degree,7259,6.0,2,No,4,2,9.0,Single,No
E13079,39,HR,Executive,Other,13822,21.0,10,No,4,2,6.0,Married,No
E13080,42,R&D,Specialist,Engineering,6966,7.0,2,No,4,2,13.0,Single,No
E13081,36,HR,Manager,Engineering,9950,1.0,1,No,2,2,4.0,Married,No
E13082,40,Sales,Specialist,Life Sciences,7268,6.0,2,No,3,3,11.0,Married,No
E13083,45,R&D,Manager,Medical,10235,7.0,6,No,2,4,11.0,Divorced,No
E13084,28,R&D,Technician,Engineering,5950,12.0,2,No,4,1,,Divorced,No
E13085,39,R&D,Technician,Engineering,6859,9.0,5,Yes,1,2,16.0,Married,No
E13086,43,R&D,Representative,Life Sciences,6486,9.0,7,No,1,3,26.0,Married,No
E13087,51,Sales,Technician,Other,7855,10.0,3,No,2,1,20.0,Single,Yes
E13088,55,R&D,Manager,Medical,10398,13.0,3,No,4,4,29.0,Married,No
E13089,38,Sales,Representative,Life Sciences,6349,2.0,2,No,4,3,19.0,Single,No
E13090,47,R&D,Representative,Engineering,8732,26.0,16,No,1,2,29.0,Divorced,No
E13091,20,HR,Specialist,Life Sciences,4926,6.0,3,Yes,3,3,6.0,Married,No
E13092,51,Sales,Technician,Engineering,6366,3.0,3,No,2,3,24.0,Single,No
E13093,30,R&D,Representative,Engineering,3720,10.0,10,No,2,4,17.0,Married,No
E13094,35,Sales,Technician,Technical Degree,4762,6.0,6,Yes,3,3,18.0,Married,No
E13095,41,R&D,Representative,Other,6434,14.0,2,Yes,4,1,4.0,Married,No
E13096,36,HR,Manager,Engineering,7583,5.0,2,No,1,3,23.0,Single,No
E13097,39,Sales,Specialist,Engineering,7760,15.0,8,No,2,1,28.0,Divorced,No
E13098,51,Sales,Specialist,Life Sciences,7288,3.0,3,No,2,2,18.0,Single,Yes
E13099,34,R&D,Technician,Life Sciences,7887,23.0,13,No,4,2,11.0,Single,No
E13100,27,Sales,Representative,Engineering,4717,8.0,1,No,3,1,12.0,Single,No
E13101,53,R&D,Representative,Life Sciences,7780,19.0,2,Yes,1,2,10.0,Married,Yes
E13102,42,HR,Specialist,Engineering,8338,3.0,3,No,4,4,28.0,Single,No
E13103,54,R&D,Manager,Medical,10469,12.0,5,Yes,2,4,24.0,Single,No
E13104,45,Sales,Representative,Medical,6103,12.0,2,No,1,4,3.0,Married,No
E13105,25,R&D,Technician,Marketing,6130,7.0,5,No,4,4,15.0,Married,No
E13106,43,R&D,Specialist,Life Sciences,5975,1.0,1,No,2,1,18.0,Single,No
E13107,28,Sales,Executive,Technical Degree,12244,12.0,5,No,1,4,16.0,Single,No
E13108,37,R&D,Technician,Other,7103,6.0,6,No,4,1,7.0,Married,No
E13109,36,R&D,Technician,Engineering,9058,17.0,3,No,2,3,11.0,Single,No
E13110,22,R&D,Executive,Engineering,11789,14.0,10,Yes,1,1,28.0,Married,Yes
E13111,30,Sales,Specialist,Marketing,7492,17.0,6,Yes,1,2,10.0,Single,Yes
E13112,57,R&D,Representative,Engineering,7741,11.0,2,No,2,4,9.0,Single,No
E13113,39,Sales,Technician,Life Sciences,4903,8.0,6,No,1,1,20.0,Married,No
E13114,35,Sales,Specialist,Marketing,10038,20.0,4,No,1,1,18.0,Single,Yes
E13115,53,HR,Specialist,Marketing,11181,33.0,5,Yes,3,1,25.0,Single,No
E13116,33,R&D,Technician,Life Sciences,5704,8.0,4,No,3,3,26.0,Married,No
E13117,36,Sales,Specialist,Marketing,8254,17.0,3,No,3,1,21.0,Divorced,No
E13118,46,Sales,Specialist,Other,7320,5.0,5,No,4,4,13.0,Married,No
E13119,33,Sales,Executive,Engineering,11373,3.0,3,No,4,2,26.0,Divorced,No
E13120,30,Sales,Specialist,Marketing,5337,5.0,1,No,3,3,23.0,Divorced,No
E13121,20,Sales,Technician,Engineering,5650,4.0,4,No,1,2,10.0,Divorced,Yes
E13122,29,Sales,Manager,Engineering,10652,13.0,1,Yes,2,3,21.0,Married,No
E13123,28,R&D,Technician,Marketing,4662,5.0,5,Yes,4,3,12.0,Married,No
E13124,38,R&D,Specialist,Engineering,8571,3.0,1,Yes,2,4,13.0,Married,No
E13125,32,R&D,Manager,Engineering,9908,3.0,2,No,3,2,21.0,Single,No
E13126,56,R&D,Manager,Engineering,9876,11.0,1,Yes,2,2,22.0,Married,No
E13127,27,Sales,Representative,Marketing,6375,13.0,13,No,2,3,5.0,Divorced,No
E13128,50,HR,Representative,Medical,5756,11.0,11,No,1,4,24.0,Married,No
E13129,39,R&D,Specialist,Engineering,7764,12.0,3,No,1,4,27.0,Married,Yes
E13130,44,R&D,Technician,Marketing,4839,6.0,5,No,2,3,12.0,Married,No
E13131,44,R&D,Technician,Engineering,8689,26.0,6,Yes,1,2,27.0,Married,No
E13132,20,HR,Representative,Marketing,3986,6.0,2,Yes,3,3,4.0,Married,No
E13133,37,R&D,Specialist,Life Sciences,6320,5.0,0,Yes,3,3,3.0,Married,No
E13134,35,Sales,Technician,Marketing,7203,13.0,3,No,2,3,14.0,Married,No
E13135,27,R&D,Manager,Other,9314,6.0,1,No,4,4,3.0,Married,No
E13136,41,R&D,Specialist,Other,6516,5.0,2,Yes,2,3,2.0,Divorced,No
E13137,52,R&D,Representative,Engineering,4751,6.0,5,No,4,3,8.0,Divorced,No
E13138,20,R&D,Technician,Technical Degree,6395,9.0,1,No,4,1,29.0,Single,No
E13139,32,Sales,Specialist,Engineering,8887,15.0,4,No,4,4,7.0,Divorced,No
E13140,26,Sales,Manager,Other,9444,2.0,2,Yes,3,4,,Married,No
E13141,38,HR,Technician,Engineering,8068,15.0,6,No,2,1,2.0,Single,No
E13142,34,R&D,Technician,Life Sciences,5778,2.0,2,No,4,3,18.0,Married,No
E13143,32,R&D,Specialist,Engineering,6672,3.0,3,No,2,4,26.0,Single,No
E13144,43,Sales,Representative,Engineering,5667,9.0,4,No,1,1,17.0,Single,Yes
E13145,52,Sales,Manager,Medical,9840,2.0,2,No,1,3,14.0,Married,No
E13146,60,HR,Specialist,Other,7052,5.0,5,Yes,4,4,12.0,Married,No
E13147,30,R&D,Representative,Marketing,6778,14.0,1,No,3,4,26.0,Single,No
E13148,21,R&D,Specialist,Medical,6059,12.0,8,No,3,3,18.0,Married,No
E13149,42,R&D,Specialist,Medical,9116,15.0,3,No,4,3,25.0,Married,No
E13150,51,R&D,Technician,Engineering,6535,5.0,5,No,3,1,17.0,Married,Yes
E13151,44,Sales,Representative,Engineering,5055,6.0,5,No,3,3,29.0,Divorced,No
E13152,51,R&D,Manager,Engineering,9199,2.0,2,No,4,1,16.0,Married,No
E13153,35,R&D,Representative,Life Sciences,5469,6.0,6,No,3,3,10.0,Single,No
E13154,32,R&D,Technician,Engineering,7043,3.0,2,No,1,4,4.0,Single,No
E13155,38,R&D,Specialist,Engineering,10486,34.0,2,No,2,1,2.0,Married,Yes
E13156,34,HR,Technician,Engineering,6682,10.0,10,No,4,1,5.0,Married,No
E13157,43,Sales,Specialist,Engineering,8325,9.0,7,No,3,2,,Single,No
E13158,46,R&D,Specialist,Technical Degree,7118,4.0,4,No,3,4,10.0,Single,No
E13159,46,Sales,Technician,Engineering,7429,4.0,2,Yes,4,3,8.0,Married,Yes
E13160,42,R&D,Representative,Marketing,5888,6.0,3,No,1,1,1.0,Married,No
E13161,39,Sales,Manager,Marketing,7867,10.0,4,No,1,2,9.0,Married,No
E13162,44,Sales,Specialist,Marketing,7211,3.0,3,No,1,3,23.0,Divorced,No
E13163,20,R&D,Executive,Engineering,11817,2.0,2,No,1,4,21.0,Married,Yes
E13164,39,Sales,Specialist,Life Sciences,6221,0.0,0,No,2,1,5.0,Married,No
E13165,37,R&D,Specialist,Engineering,8190,10.0,5,No,4,2,9.0,Married,No
E13166,39,HR,Manager,Life Sciences,8917,7.0,5,No,2,2,9.0,Divorced,No
E13167,36,Sales,Technician,Engineering,5738,5.0,5,No,1,2,18.0,Married,No
E13168,41,R&D,Specialist,Marketing,8129,3.0,3,Yes,1,1,24.0,Single,Yes
E13169,32,R&D,Specialist,Medical,7753,5.0,5,No,4,4,5.0,Single,No
E13170,47,R&D,Representative,Marketing,7545,,7,No,3,3,16.0,Married,No
E13171,41,Sales,Representative,Life Sciences,5619,4.0,3,Yes,4,3,2.0,Divorced,No
E13172,38,Sales,Executive,Life Sciences,11336,11.0,2,No,2,2,25.0,Single,No
E13173,31,Sales,Specialist,Technical Degree,8103,12.0,4,No,3,3,4.0,Single,No
E13174,44,Sales,Technician,Engineering,6907,3.0,3,No,1,4,21.0,Divorced,Yes
E13175,39,Sales,Specialist,Medical,7037,3.0,3,No,4,2,23.0,Divorced,No
E13176,30,R&D,Specialist,Medical,7517,,3,No,3,4,18.0,Single,No
E13177,36,HR,Technician,Life Sciences,7264,25.0,8,No,4,4,,Married,No
E13178,43,R&D,Manager,Engineering,9714,,9,No,1,1,8.0,Married,Yes
E13179,42,R&D,Manager,Life Sciences,10859,7.0,4,No,2,1,12.0,Single,Yes
E13180,41,Sales,Manager,Engineering,11284,15.0,5,No,3,3,14.0,Divorced,No
E13181,38,Sales,Specialist,Engineering,7214,1.0,1,No,3,2,27.0,Single,No
E13182,46,Sales,Manager,Engineering,10715,7.0,7,Yes,3,1,17.0,Single,No
E13183,48,Sales,Representative,Engineering,5648,1.0,1,Yes,2,3,12.0,Single,No
E13184,44,R&D,Specialist,Life Sciences,8048,8.0,2,Yes,2,2,27.0,Single,Yes
E13185,32,R&D,Manager,Technical Degree,9585,,8,No,3,4,24.0,Single,No
E13186,27,Sales,Specialist,Engineering,7139,5.0,4,No,3,4,2.0,Single,No
E13187,32,Sales,Representative,Other,4393,5.0,2,Yes,3,1,4.0,Married,No
E13188,55,R&D,Executive,Other,10672,7.0,7,Yes,1,4,11.0,Single,No
E13189,40,R&D,Specialist,Other,6579,5.0,5,No,4,3,12.0,Divorced,No
E13190,56,Sales,Representative,Technical Degree,7667,6.0,6,No,1,2,19.0,Married,No
E13191,36,HR,Specialist,Life Sciences,8493,16.0,7,Yes,1,2,2.0,Married,No
E13192,35,HR,Specialist,Engineering,8432,13.0,4,Yes,2,1,10.0,Single,Yes
E13193,36,Sales,Specialist,Marketing,7228,10.0,9,Yes,3,3,,Single,No
E13194,36,Sales,Specialist,Marketing,6676,2.0,2,No,1,3,2.0,Married,No
E13195,30,R&D,Specialist,Technical Degree,7271,11.0,2,Yes,3,2,26.0,Married,Yes
E13196,27,HR,Technician,Other,4731,7.0,7,No,2,1,,Married,No
E13197,42,HR,Specialist,Life Sciences,6642,5.0,5,No,1,1,19.0,Married,No
E13198,46,Sales,Technician,Life Sciences,4849,6.0,4,No,3,4,26.0,Married,No
E13199,59,Sales,Manager,Engineering,11613,18.0,8,Yes,2,3,20.0,Married,No
E13200,33,R&D,Specialist,Engineering,9042,14.0,14,No,2,4,4.0,Divorced,No
E13201,34,R&D,Specialist,Life Sciences,6919,6.0,4,No,1,4,18.0,Married,No
E13202,30,Sales,Representative,Marketing,7548,20.0,6,No,2,2,20.0,Divorced,No
E13203,47,HR,Specialist,Technical Degree,58203,13.0,5,No,4,3,18.0,Divorced,No
E13204,44,R&D,Technician,Life Sciences,6775,4.0,4,No,2,3,14.0,Single,No
E13205,29,R&D,Specialist,Technical Degree,6719,4.0,4,No,1,2,20.0,Single,No
E13206,29,HR,Manager,Marketing,10653,8.0,1,Yes,3,1,13.0,Married,No
E13207,46,R&D,Manager,Technical Degree,8882,3.0,3,No,4,4,24.0,Married,No
E13208,40,R&D,Specialist,Engineering,10833,22.0,4,No,2,4,15.0,Married,Yes
E13209,44,R&D,Specialist,Technical Degree,6545,8.0,4,No,3,4,15.0,Married,No
E13210,29,Sales,Specialist,Medical,6963,4.0,2,Yes,3,4,25.0,Single,No
E13211,20,R&D,Technician,Engineering,6448,18.0,10,Yes,3,3,,Single,No
E13212,29,Sales,Manager,Engineering,8917,1.0,1,No,1,2,4.0,Single,Yes
E13213,43,R&D,Technician,Other,5341,8.0,3,No,2,1,15.0,Married,Yes
E13214,56,Sales,Specialist,Engineering,7136,7.0,3,No,4,2,14.0,Married,No
E13215,33,Sales,Executive,Life Sciences,9616,2.0,2,No,1,2,7.0,Single,Yes
E13216,57,Sales,Technician,Life Sciences,7481,19.0,3,No,3,4,17.0,Married,No
E13217,44,Sales,Specialist,Marketing,7160,5.0,5,No,2,4,23.0,Single,Yes
E13218,24,R&D,Specialist,Technical Degree,5254,5.0,1,Yes,3,4,29.0,Single,Yes
E13219,39,R&D,Technician,Life Sciences,7323,13.0,4,No,4,2,9.0,Married,No
E13220,45,R&D,Representative,Life Sciences,6722,8.0,1,No,3,1,4.0,Married,No
E13221,20,Sales,Specialist,Other,4742,4.0,3,No,1,1,18.0,Married,No
E13222,43,Sales,Manager,Medical,10231,5.0,5,Yes,1,1,13.0,Divorced,Yes
E13223,48,Sales,Representative,Technical Degree,6467,18.0,4,Yes,4,3,15.0,Divorced,Yes
E13224,41,Sales,Specialist,Life Sciences,6986,6.0,1,Yes,4,3,4.0,Single,No
E13225,36,HR,Technician,Engineering,8255,25.0,6,No,2,4,,Married,No
E13226,35,Sales,Specialist,Life Sciences,6556,3.0,3,No,2,1,10.0,Married,No
E13227,35,Sales,Manager,Medical,8345,6.0,3,Yes,3,3,7.0,Married,No
E13228,26,Sales,Technician,Engineering,4851,4.0,3,Yes,3,2,6.0,Married,No
E13229,31,Sales,Executive,Engineering,11258,12.0,4,Yes,4,2,13.0,Single,No
