car_id,brand,model_year,mileage,fuel_type,transmission,engine_cc,accident,owner_count,price
C12603,Hyundai,2023,12999,Electric,Automatic,2000.0,No,4.0,4918
C12604,Hyundai,2015,137341,Gasoline,Manual,3000.0,No,4.0,1775
C12605,Kia,2008,225341,Diesel,Automatic,1000.0,No,4.0,300
C12606,Hyundai,2011,134652,Gasoline,Automatic,,No,2.0,1527
C12607,Hyundai,2023,14586,Diesel,Manual,2000.0,No,4.0,5087
C12608,BMW,2018,82450,Gasoline,Manual,1600.0,No,2.0,5624
C12609,Hyundai,2020,59336,Gasoline,Manual,2000.0,No,4.0,3205
C12610,Benz,2018,332435,Gasoline,Automatic,2000.0,No,1.0,3314
C12611,Hyundai,2019,77176,Gasoline,Automatic,2500.0,No,2.0,3185
C12612,Hyundai,2020,51263,Electric,Automatic,2000.0,No,1.0,4635
C12613,Benz,2011,197231,Gasoline,Automatic,2500.0,No,1.0,4343
C12614,Hyundai,2020,46522,Gasoline,Manual,1600.0,No,1.0,4172
C12615,Hyundai,2017,82867,Gasoline,Automatic,1600.0,No,2.0,3540
C12616,Kia,2021,44418,Gasoline,Automatic,1600.0,No,3.0,4138
C12617,Hyundai,2012,144056,Hybrid,Automatic,1600.0,No,,2041
C12618,Benz,2011,255025,Electric,Automatic,1000.0,Yes,3.0,2867
C12619,Hyundai,2008,235189,Gasoline,Automatic,1600.0,No,2.0,300
C12620,Benz,2023,13074,Hybrid,Automatic,2000.0,No,4.0,7828
C12621,Toyota,2021,371176,Diesel,Manual,2000.0,No,,1113
C12622,Kia,2023,11557,Gasoline,Manual,1000.0,Yes,4.0,4155
C12623,Toyota,2014,157690,Diesel,Automatic,1600.0,Yes,3.0,1185
C12624,Kia,2017,109799,Diesel,Automatic,2000.0,No,2.0,2877
C12625,Toyota,2018,100563,Diesel,Automatic,1600.0,No,2.0,3006
C12626,Hyundai,2009,175163,Hybrid,Automatic,1600.0,No,3.0,826
C12627,BMW,2017,65322,Gasoline,Manual,2000.0,No,4.0,5699
C12628,Kia,2010,156373,Electric,Automatic,1000.0,No,1.0,1540
C12629,Kia,2012,145861,Hybrid,Automatic,1600.0,Yes,3.0,950
C12630,BMW,2015,162014,Diesel,Automatic,1600.0,No,3.0,4493
C12631,BMW,2017,137095,Diesel,Automatic,1600.0,No,4.0,4356
C12632,Hyundai,2015,126305,Gasoline,Automatic,3500.0,No,1.0,2920
C12633,Hyundai,2021,39084,Electric,Automatic,1600.0,No,3.0,4698
C12634,BMW,2023,11950,Diesel,Automatic,2000.0,No,1.0,7969
C12635,BMW,2009,232111,Gasoline,Automatic,2500.0,No,1.0,2727
C12636,Toyota,2016,156525,Gasoline,Automatic,1000.0,No,2.0,2023
C12637,Benz,2013,201933,Diesel,Automatic,1600.0,No,4.0,3685
C12638,Toyota,2016,131311,Gasoline,Automatic,,No,3.0,3221
C12639,BMW,2021,49109,Gasoline,Automatic,3000.0,Yes,3.0,6530
C12640,Hyundai,2011,201460,Gasoline,Automatic,1600.0,No,1.0,782
C12641,Hyundai,2010,180013,Gasoline,Automatic,1600.0,No,3.0,358
C12642,Benz,2021,32371,Gasoline,Automatic,2500.0,No,1.0,7187
C12643,BMW,2021,38812,Gasoline,Manual,1600.0,No,3.0,6857
C12644,Hyundai,2012,171204,Gasoline,Automatic,1000.0,Yes,4.0,1573
C12645,Kia,2023,8639,Diesel,Automatic,1600.0,Yes,3.0,4005
C12646,Toyota,2012,150493,Diesel,Automatic,1600.0,No,,2202
C12647,Kia,2023,10522,Gasoline,Automatic,1000.0,No,1.0,4112
C12648,Kia,2011,208539,Gasoline,Automatic,2000.0,No,3.0,300
C12649,Kia,2020,45403,Diesel,Manual,2500.0,Yes,3.0,3232
C12650,Hyundai,2014,139846,Gasoline,Automatic,2000.0,No,1.0,2232
C12651,Kia,2015,98099,Gasoline,Automatic,1000.0,No,2.0,2047
C12652,Kia,2022,35586,Gasoline,Automatic,2000.0,No,2.0,4296
C12653,Hyundai,2012,94772,Hybrid,Automatic,2000.0,Yes,3.0,1603
C12654,Benz,2022,28855,Hybrid,Automatic,1000.0,No,4.0,6869
C12655,Kia,2023,9168,Hybrid,Automatic,1000.0,No,3.0,4762
C12656,Benz,2016,91776,Diesel,Automatic,1600.0,No,4.0,5366
C12657,Benz,2014,136185,Diesel,Automatic,1600.0,Yes,3.0,4331
C12658,Hyundai,2020,55064,Diesel,Automatic,3000.0,No,1.0,4347
C12659,BMW,2020,54751,Diesel,Automatic,2000.0,Yes,3.0,5961
C12660,Kia,2014,134552,Gasoline,Automatic,1600.0,No,4.0,1541
C12661,Toyota,2015,99670,Diesel,Automatic,2000.0,No,4.0,2738
C12662,Hyundai,2019,62539,Hybrid,Automatic,1600.0,Yes,3.0,3737
C12663,BMW,2011,170233,Diesel,Automatic,1600.0,Yes,3.0,3821
C12664,BMW,2023,13586,Gasoline,Automatic,1600.0,No,2.0,7685
C12665,Hyundai,2017,89620,Gasoline,Automatic,2000.0,No,3.0,3337
C12666,Hyundai,2020,60755,Diesel,Manual,1000.0,No,,3679
C12667,BMW,2020,53120,Diesel,Automatic,1600.0,No,,6862
C12668,BMW,2013,149643,Hybrid,Automatic,1600.0,No,4.0,4096
C12669,Hyundai,2012,142224,Gasoline,Automatic,1600.0,No,2.0,1463
C12670,BMW,2008,157482,Hybrid,Automatic,2000.0,No,1.0,3422
C12671,Kia,2022,26924,Diesel,Automatic,2500.0,No,3.0,5007
C12672,BMW,2021,49867,Hybrid,Automatic,2000.0,No,4.0,7222
C12673,Hyundai,2020,57326,Diesel,Automatic,2000.0,No,3.0,4009
C12674,Toyota,2016,84380,Diesel,Automatic,3000.0,No,3.0,3230
C12675,Hyundai,2009,231663,Diesel,Automatic,1000.0,No,3.0,300
C12676,Kia,2013,131941,Hybrid,Automatic,1600.0,No,3.0,2017
C12677,Hyundai,2022,30287,Electric,Automatic,1600.0,No,4.0,5730
C12678,Hyundai,2022,23787,Gasoline,Automatic,1600.0,No,1.0,4858
C12679,Kia,2023,14059,Gasoline,Automatic,1600.0,No,3.0,5059
C12680,Hyundai,2015,103000,Electric,Automatic,1600.0,No,3.0,3036
C12681,Benz,2010,161291,Diesel,Automatic,,No,,4287
C12682,Hyundai,2012,99614,Diesel,Automatic,2000.0,No,2.0,1477
C12683,Kia,2021,43608,Diesel,Automatic,3000.0,No,4.0,3948
C12684,Hyundai,2014,141105,Gasoline,Automatic,1600.0,No,3.0,1841
C12685,Hyundai,2011,185631,Hybrid,Manual,1000.0,Yes,3.0,300
C12686,Hyundai,2021,41477,Hybrid,Automatic,2000.0,No,3.0,4680
C12687,Kia,2019,53566,Gasoline,Automatic,1600.0,Yes,4.0,3039
C12688,Kia,2012,190772,Gasoline,Automatic,1600.0,No,4.0,300
C12689,Kia,2008,255653,Hybrid,Automatic,1600.0,No,3.0,300
C12690,Kia,2011,138258,Gasoline,Automatic,2500.0,No,3.0,1366
C12691,Kia,2021,43789,Hybrid,Automatic,2500.0,No,4.0,3985
C12692,Hyundai,2023,15624,Gasoline,Automatic,2000.0,Yes,3.0,4485
C12693,Kia,2021,34769,Diesel,Automatic,1600.0,No,1.0,4512
C12694,Toyota,2014,121118,Electric,Automatic,1600.0,No,1.0,3202
C12695,Kia,2023,14602,Diesel,Automatic,1600.0,No,4.0,4438
C12696,BMW,2019,42345,Gasoline,Automatic,3000.0,No,1.0,6567
C12697,Hyundai,2017,68141,Diesel,Manual,2000.0,Yes,2.0,3482
C12698,Benz,2014,100306,Gasoline,Manual,1000.0,No,3.0,5328
C12699,Benz,2017,53277,Gasoline,Automatic,2000.0,Yes,2.0,6017
C12700,Kia,2017,113783,Electric,Automatic,2000.0,Yes,2.0,2614
C12701,Toyota,2011,91462,Hybrid,Automatic,3500.0,No,2.0,2879
C12702,Hyundai,2019,70146,Diesel,Automatic,2500.0,No,1.0,3669
C12703,Hyundai,2013,169785,Gasoline,Automatic,1600.0,No,3.0,1134
C12704,Benz,2020,48476,Gasoline,Automatic,2500.0,No,3.0,7498
C12705,Benz,2012,131938,Gasoline,Manual,2000.0,Yes,4.0,4430
C12706,Hyundai,2008,219176,Diesel,Automatic,1600.0,No,2.0,300
C12707,Hyundai,2015,117049,Hybrid,Automatic,2000.0,No,1.0,2416
C12708,Hyundai,2019,80052,Diesel,Automatic,2000.0,Yes,2.0,2939
C12709,Hyundai,2014,51144,Hybrid,Automatic,1000.0,No,2.0,3335
C12710,Benz,2023,10243,Gasoline,Automatic,2000.0,No,3.0,8172
C12711,Kia,2022,29369,Gasoline,Automatic,,No,4.0,4177
C12712,Kia,2023,13151,Gasoline,Automatic,1600.0,Yes,1.0,4806
C12713,Kia,2012,183073,Gasoline,Automatic,1600.0,No,3.0,835
C12714,Hyundai,2020,55144,Gasoline,Automatic,2000.0,No,2.0,3618
C12715,Hyundai,2017,88170,Electric,Automatic,1600.0,No,3.0,2845
C12716,BMW,2017,84651,Gasoline,Automatic,2500.0,No,2.0,5905
C12717,Toyota,2014,199751,Electric,Automatic,1000.0,No,1.0,1485
C12718,Benz,2022,516597,Gasoline,Automatic,1000.0,No,3.0,1860
C12719,Hyundai,2017,101405,Electric,Automatic,1000.0,No,3.0,3366
C12720,Toyota,2010,185295,Diesel,Automatic,2000.0,Yes,3.0,536
C12721,Benz,2015,131529,Electric,Automatic,2000.0,No,3.0,5372
C12722,Benz,2012,185766,Gasoline,Manual,1600.0,No,3.0,3570
C12723,Kia,2009,213847,Hybrid,Manual,1600.0,Yes,1.0,300
C12724,Kia,2009,161187,Electric,Automatic,2500.0,No,4.0,1529
C12725,Hyundai,2011,238595,Gasoline,Manual,1000.0,Yes,1.0,300
C12726,Hyundai,2014,137386,Gasoline,Automatic,1600.0,No,3.0,1737
C12727,Hyundai,2021,57125,Gasoline,Manual,1000.0,No,2.0,4535
C12728,Hyundai,2017,94930,Electric,Automatic,1000.0,No,2.0,3126
C12729,Kia,2011,159419,Diesel,Automatic,1600.0,No,3.0,726
C12730,Benz,2016,137219,Diesel,Automatic,,No,4.0,4825
C12731,Kia,2009,208553,Gasoline,Automatic,1600.0,No,3.0,462
C12732,Hyundai,2013,147402,Gasoline,Automatic,2500.0,No,1.0,1869
C12733,Toyota,2011,122185,Hybrid,Automatic,1600.0,No,4.0,2019
C12734,Toyota,2013,164787,Gasoline,Automatic,2500.0,No,4.0,2274
C12735,Benz,2017,80640,Diesel,Automatic,2000.0,No,1.0,6678
C12736,Toyota,2016,93253,Electric,Automatic,1600.0,No,4.0,3073
C12737,Kia,2017,80698,Gasoline,Automatic,2000.0,No,3.0,2817
C12738,Toyota,2019,71585,Diesel,Manual,2000.0,No,3.0,3960
C12739,Hyundai,2016,67150,Gasoline,Automatic,1600.0,No,2.0,3162
C12740,Kia,2016,98939,Diesel,Automatic,3000.0,No,1.0,3097
C12741,Hyundai,2016,127526,Gasoline,Automatic,2000.0,No,4.0,1978
C12742,Hyundai,2010,129681,Hybrid,Automatic,3000.0,No,4.0,2102
C12743,Hyundai,2019,67593,Gasoline,Automatic,2500.0,Yes,4.0,3418
C12744,BMW,2018,66634,Diesel,Manual,1000.0,No,3.0,6006
C12745,Benz,2021,35366,Diesel,Automatic,1600.0,No,1.0,7927
C12746,Kia,2016,143723,Gasoline,Automatic,1600.0,Yes,3.0,1608
C12747,Hyundai,2010,112679,Hybrid,Automatic,2500.0,No,4.0,1660
C12748,Benz,2017,107078,Gasoline,Automatic,3000.0,No,3.0,5936
C12749,BMW,2010,161927,Diesel,Automatic,2000.0,No,4.0,3289
C12750,Kia,2012,137004,Gasoline,Automatic,1000.0,No,4.0,918
C12751,BMW,2013,106318,Diesel,Automatic,1600.0,No,3.0,4011
C12752,Hyundai,2016,122093,Gasoline,Automatic,2500.0,No,4.0,2254
C12753,Kia,2008,198812,Gasoline,Automatic,3000.0,No,3.0,300
C12754,Toyota,2022,24093,Gasoline,Automatic,1600.0,No,2.0,4502
C12755,Hyundai,2015,119965,Hybrid,Manual,1000.0,No,3.0,2327
C12756,Kia,2021,37467,Gasoline,Automatic,1600.0,No,2.0,4303
C12757,Toyota,2021,20993,Hybrid,Manual,1000.0,No,2.0,4810
C12758,BMW,2011,149857,Hybrid,Automatic,2500.0,No,3.0,4093
C12759,Hyundai,2017,109804,Gasoline,Automatic,2000.0,No,1.0,3172
C12760,Hyundai,2014,84801,Diesel,Automatic,2000.0,No,1.0,2672
C12761,Hyundai,2013,107032,Gasoline,Automatic,1600.0,Yes,3.0,1585
C12762,BMW,2022,23439,Gasoline,Automatic,1600.0,No,3.0,7125
C12763,Kia,2013,119054,Diesel,Automatic,1600.0,No,4.0,1692
C12764,Hyundai,2014,129163,Diesel,Automatic,2500.0,No,4.0,1990
C12765,Toyota,2011,126370,Diesel,Automatic,2000.0,No,3.0,1786
C12766,Kia,2013,130200,Gasoline,Automatic,1600.0,No,,1595
C12767,Hyundai,2010,179984,Gasoline,Manual,1600.0,No,4.0,300
C12768,Kia,2012,179361,Gasoline,Automatic,1000.0,No,4.0,637
C12769,BMW,2020,66937,Diesel,Automatic,1000.0,Yes,1.0,6227
C12770,Hyundai,2020,48861,Diesel,Automatic,2000.0,No,3.0,4032
C12771,Hyundai,2021,55992,Diesel,Automatic,2000.0,Yes,1.0,4299
C12772,Benz,2022,24896,Gasoline,Automatic,2000.0,No,2.0,7804
C12773,Kia,2020,61946,Gasoline,Automatic,2500.0,No,4.0,3779
C12774,Kia,2009,281917,Gasoline,Automatic,2000.0,Yes,4.0,300
C12775,Kia,2010,187850,Gasoline,Automatic,1600.0,No,4.0,506
C12776,Hyundai,2020,35517,Gasoline,Automatic,1600.0,Yes,1.0,4032
C12777,Hyundai,2016,106181,Hybrid,Manual,2500.0,No,1.0,3357
C12778,Kia,2013,122815,Hybrid,Automatic,2000.0,No,3.0,1956
C12779,Hyundai,2010,170473,Diesel,Automatic,1000.0,No,4.0,430
C12780,Hyundai,2009,284323,Gasoline,Automatic,2000.0,No,2.0,300
C12781,Benz,2012,111980,Gasoline,Manual,2000.0,No,3.0,4220
C12782,Toyota,2017,97309,Hybrid,Automatic,2500.0,No,1.0,4054
C12783,Benz,2021,31100,Gasoline,Automatic,3000.0,No,2.0,7583
C12784,Benz,2012,144924,Electric,Automatic,2000.0,No,3.0,4971
C12785,Hyundai,2008,243752,Diesel,Automatic,2500.0,No,1.0,300
C12786,Toyota,2010,195362,Gasoline,Automatic,1000.0,No,2.0,995
C12787,Hyundai,2014,123249,Electric,Manual,2000.0,No,3.0,2423
C12788,Toyota,2016,365196,Gasoline,Automatic,2500.0,No,2.0,300
C12789,Toyota,2012,167378,Diesel,Automatic,2000.0,No,1.0,1617
C12790,BMW,2011,235599,Diesel,Automatic,2000.0,Yes,3.0,2200
C12791,Toyota,2023,10295,Gasoline,Automatic,3000.0,No,,5707
C12792,Kia,2010,262289,Gasoline,Automatic,1600.0,No,4.0,300
C12793,Hyundai,2017,116189,Diesel,Manual,1000.0,No,4.0,2147
C12794,Kia,2020,68432,Hybrid,Automatic,2000.0,Yes,2.0,3677
C12795,Kia,2016,111402,Gasoline,Manual,2500.0,No,4.0,2095
C12796,Hyundai,2021,49540,Electric,Manual,2500.0,No,1.0,5208
C12797,BMW,2014,99735,Gasoline,Automatic,2000.0,No,2.0,5222
C12798,Toyota,2019,54979,Gasoline,Automatic,2500.0,No,,4264
C12799,Hyundai,2014,152974,Gasoline,Automatic,2000.0,No,1.0,1587
C12800,Benz,2021,41662,Gasoline,Automatic,1000.0,Yes,3.0,6172
C12801,Toyota,2020,50219,Gasoline,Automatic,2500.0,Yes,3.0,4435
C12802,Toyota,2015,49429,Electric,Automatic,1600.0,No,3.0,4490
C12803,Toyota,2017,81855,Gasoline,Automatic,1600.0,No,3.0,3821
C12804,Kia,2008,151645,Gasoline,Automatic,1600.0,Yes,1.0,321
C12805,Toyota,2018,86883,Gasoline,Manual,1600.0,No,4.0,3490
C12806,Benz,2011,161544,Diesel,Automatic,1600.0,No,1.0,4136
C12807,Hyundai,2020,44460,Hybrid,Automatic,1600.0,No,4.0,4046
C12808,Kia,2020,83714,Gasoline,Automatic,1600.0,No,3.0,3097
C12809,BMW,2012,193374,Gasoline,Automatic,1000.0,No,4.0,2836
C12810,Hyundai,2012,194011,Gasoline,Automatic,2000.0,Yes,3.0,300
C12811,BMW,2008,300000,Gasoline,Automatic,2500.0,No,2.0,1915
C12812,BMW,2010,215692,Gasoline,Automatic,3000.0,No,3.0,3247
C12813,Hyundai,2009,160307,Gasoline,Automatic,2500.0,No,4.0,608
C12814,Kia,2019,51681,Gasoline,Automatic,1600.0,No,2.0,4017
C12815,Benz,2014,158947,Diesel,Automatic,2500.0,No,2.0,5548
C12816,Kia,2023,6821,Gasoline,Automatic,1600.0,No,3.0,4331
C12817,Hyundai,2020,51066,Electric,Manual,1000.0,No,1.0,4767
C12818,Hyundai,2021,19459,Electric,Automatic,2000.0,Yes,4.0,4690
C12819,Kia,2012,159558,Diesel,Automatic,2000.0,No,2.0,1668
C12820,Toyota,2010,217870,Gasoline,Automatic,2500.0,Yes,1.0,465
C12821,Hyundai,2018,83029,Gasoline,Automatic,2000.0,No,3.0,3582
C12822,BMW,2015,142328,Gasoline,Automatic,1600.0,No,3.0,4719
C12823,Hyundai,2008,300000,Hybrid,Automatic,2500.0,No,3.0,300
C12824,Hyundai,2008,201110,Gasoline,Manual,2000.0,No,3.0,300
C12825,Benz,2021,64268,Hybrid,Automatic,2500.0,No,4.0,7168
C12826,BMW,2013,150018,Electric,Automatic,2500.0,No,,5163
C12827,Hyundai,2008,253559,Gasoline,Automatic,1600.0,No,4.0,300
C12828,Kia,2011,145168,Diesel,Automatic,1000.0,No,2.0,995
C12829,Hyundai,2013,196437,Gasoline,Automatic,1600.0,No,1.0,573
C12830,Kia,2008,258002,Gasoline,Automatic,1000.0,No,1.0,300
C12831,BMW,2020,69657,Gasoline,Automatic,1600.0,No,2.0,6793
C12832,Hyundai,2016,105308,Gasoline,Automatic,2000.0,No,3.0,2472
C12833,Hyundai,2022,18467,Hybrid,Automatic,3000.0,No,1.0,5754
C12834,Kia,2011,186955,Gasoline,Automatic,3000.0,No,4.0,834
C12835,Toyota,2016,63271,Gasoline,Automatic,2000.0,No,2.0,3393
C12836,Toyota,2016,95931,Diesel,Manual,1000.0,No,1.0,3405
C12837,Hyundai,2020,54292,Diesel,Automatic,1600.0,No,2.0,3976
C12838,Benz,2013,221448,Gasoline,Automatic,2000.0,Yes,3.0,2945
C12839,Kia,2020,55822,Hybrid,Automatic,1600.0,No,2.0,4290
C12840,Kia,2014,134186,Diesel,Manual,2500.0,Yes,1.0,2379
C12841,Benz,2022,25621,Gasoline,Automatic,3000.0,No,2.0,7352
C12842,Toyota,2023,8973,Gasoline,Automatic,1600.0,Yes,1.0,5334
C12843,Toyota,2020,53029,Diesel,Automatic,2000.0,No,1.0,4704
C12844,Kia,2008,212938,Hybrid,Automatic,1600.0,Yes,1.0,300
C12845,Kia,2012,121130,Diesel,Automatic,2000.0,No,4.0,1714
C12846,Benz,2010,132156,Hybrid,Manual,1000.0,No,3.0,3907
C12847,Hyundai,2017,80887,Diesel,Manual,1600.0,No,3.0,3035
C12848,Kia,2017,447685,Gasoline,Automatic,2000.0,No,2.0,300
C12849,Kia,2020,46509,Gasoline,Automatic,2000.0,Yes,2.0,3324
C12850,BMW,2013,108321,Gasoline,Automatic,2000.0,No,1.0,5012
C12851,Hyundai,2011,180281,Diesel,Automatic,2000.0,Yes,3.0,300
C12852,Hyundai,2022,29233,Hybrid,Manual,2000.0,No,2.0,5383
C12853,Toyota,2020,53455,Gasoline,Automatic,2500.0,No,2.0,4630
C12854,Hyundai,2021,33933,Diesel,Automatic,3500.0,No,3.0,5026
C12855,Kia,2020,59138,Gasoline,Automatic,3000.0,Yes,1.0,4090
C12856,Hyundai,2016,99427,Gasoline,Automatic,2500.0,No,2.0,3309
C12857,Hyundai,2014,94327,Gasoline,Automatic,2000.0,No,1.0,2561
C12858,Hyundai,2022,32217,Gasoline,Automatic,2000.0,No,3.0,4557
C12859,Hyundai,2021,42181,Gasoline,Automatic,1600.0,No,3.0,3927
C12860,Toyota,2022,25284,Gasoline,Automatic,1600.0,Yes,,4788
C12861,Hyundai,2011,107728,Gasoline,Manual,2500.0,No,2.0,1712
C12862,Toyota,2020,43061,Gasoline,Automatic,2500.0,No,3.0,4969
C12863,Kia,2018,114334,Diesel,Automatic,2000.0,No,1.0,2653
C12864,Kia,2013,93224,Gasoline,Automatic,,Yes,1.0,1801
C12865,Kia,2009,183689,Electric,Automatic,1000.0,No,4.0,629
C12866,Kia,2021,38852,Gasoline,Automatic,1600.0,No,3.0,4185
C12867,Benz,2023,13961,Gasoline,Automatic,2000.0,No,2.0,7769
C12868,Hyundai,2010,119118,Gasoline,Automatic,2000.0,No,3.0,1210
C12869,Kia,2022,27045,Gasoline,Automatic,3000.0,No,2.0,4733
C12870,Toyota,2023,7941,Hybrid,Automatic,1000.0,No,1.0,5654
C12871,Toyota,2018,79753,Gasoline,Manual,2000.0,Yes,2.0,3532
C12872,Toyota,2014,354759,Electric,Automatic,1600.0,Yes,4.0,300
C12873,Kia,2018,62414,Hybrid,Automatic,3500.0,No,1.0,4134
C12874,Benz,2019,77522,Diesel,Manual,3000.0,No,4.0,6668
C12875,Kia,2011,159811,Diesel,Automatic,2000.0,No,3.0,647
C12876,Kia,2021,43263,Diesel,Automatic,3500.0,No,2.0,5026
C12877,Hyundai,2023,14520,Gasoline,Automatic,2000.0,No,1.0,5349
C12878,Kia,2019,84049,Diesel,Automatic,,No,2.0,3166
C12879,Hyundai,2017,65626,Gasoline,Automatic,2000.0,No,4.0,3541
C12880,Hyundai,2023,15757,Gasoline,Automatic,1600.0,No,1.0,5222
C12881,Benz,2014,130493,Gasoline,Automatic,2000.0,Yes,4.0,4570
C12882,Hyundai,2016,94925,Diesel,Automatic,3000.0,No,1.0,3252
C12883,Hyundai,2021,28656,Hybrid,Automatic,2500.0,No,3.0,5136
C12884,Hyundai,2020,455362,Gasoline,Automatic,1600.0,No,3.0,300
C12885,Toyota,2012,122799,Hybrid,Automatic,1600.0,No,2.0,2676
C12886,Kia,2021,43660,Gasoline,Automatic,1000.0,No,4.0,3716
C12887,Kia,2008,300000,Gasoline,Automatic,1600.0,No,4.0,300
C12888,Benz,2012,191279,Gasoline,Manual,1000.0,Yes,1.0,3446
C12889,Benz,2013,188917,Gasoline,Automatic,2000.0,No,3.0,3828
C12890,Hyundai,2021,32528,Gasoline,Automatic,2000.0,No,2.0,4773
C12891,BMW,2018,91729,Diesel,Automatic,2500.0,No,3.0,6316
C12892,Benz,2009,143510,Hybrid,Automatic,1000.0,Yes,,3448
C12893,BMW,2015,110695,Gasoline,Manual,1600.0,No,2.0,5506
C12894,Hyundai,2020,355300,Diesel,Automatic,1600.0,No,3.0,300
C12895,Toyota,2009,167647,Hybrid,Automatic,1000.0,No,3.0,1001
C12896,Kia,2022,32668,Diesel,Automatic,1600.0,No,1.0,4272
C12897,Hyundai,2021,48140,Diesel,Manual,1600.0,Yes,1.0,3751
C12898,Kia,2016,129793,Gasoline,Manual,2000.0,No,4.0,2013
C12899,Hyundai,2021,27596,Hybrid,Automatic,3000.0,No,3.0,5486
C12900,Hyundai,2020,58302,Diesel,Manual,2000.0,No,1.0,4556
C12901,Benz,2009,187953,Gasoline,Automatic,2500.0,No,3.0,3928
C12902,Hyundai,2010,227716,Gasoline,Automatic,1600.0,Yes,2.0,300
C12903,Kia,2015,72314,Hybrid,Manual,3000.0,No,3.0,3066
C12904,Kia,2018,84620,Gasoline,Manual,1600.0,No,3.0,3045
C12905,Hyundai,2013,150470,Electric,Automatic,1600.0,Yes,4.0,1160
C12906,Toyota,2008,112474,Gasoline,Automatic,1000.0,No,2.0,1844
C12907,Hyundai,2022,20687,Hybrid,Automatic,1600.0,No,2.0,4467
C12908,Hyundai,2023,7509,Gasoline,Automatic,2000.0,No,1.0,5272
C12909,Hyundai,2011,140672,Diesel,Manual,3500.0,No,2.0,1807
C12910,Hyundai,2012,175771,Hybrid,Automatic,2500.0,No,4.0,1580
C12911,Hyundai,2021,40758,Gasoline,Manual,1600.0,No,1.0,4583
C12912,BMW,2018,81049,Diesel,Manual,2000.0,No,3.0,6039
C12913,Toyota,2010,138330,Gasoline,Automatic,2000.0,Yes,2.0,625
C12914,Hyundai,2008,261781,Gasoline,Manual,2500.0,No,3.0,300
C12915,BMW,2010,181209,Gasoline,Automatic,2500.0,No,1.0,3420
C12916,Benz,2020,52404,Diesel,Automatic,2000.0,No,2.0,7156
C12917,Benz,2016,126569,Gasoline,Automatic,2000.0,Yes,1.0,5232
C12918,Kia,2009,150389,Gasoline,Automatic,2500.0,No,1.0,1067
C12919,Hyundai,2008,218970,Gasoline,Automatic,1600.0,Yes,2.0,300
C12920,Hyundai,2014,142703,Diesel,Manual,1600.0,No,2.0,1878
C12921,BMW,2020,45453,Diesel,Automatic,2000.0,Yes,1.0,7089
C12922,Benz,2014,149571,Gasoline,Automatic,2500.0,No,,5389
C12923,Hyundai,2012,173176,Gasoline,Manual,1600.0,No,2.0,1527
C12924,Kia,2009,190447,Electric,Automatic,3500.0,No,1.0,821
C12925,Toyota,2021,37810,Gasoline,Automatic,1600.0,Yes,3.0,4209
C12926,Benz,2008,233130,Hybrid,Automatic,1600.0,No,3.0,2663
C12927,Toyota,2020,61461,Hybrid,Automatic,1600.0,No,2.0,4598
C12928,Benz,2012,158264,Hybrid,Automatic,3000.0,No,2.0,5299
C12929,Kia,2017,114523,Gasoline,Automatic,1600.0,Yes,3.0,2042
C12930,Kia,2011,194682,Hybrid,Automatic,,No,1.0,678
C12931,BMW,2016,61076,Hybrid,Automatic,,No,1.0,6506
C12932,Hyundai,2023,8785,Diesel,Automatic,2000.0,No,1.0,5406
C12933,Kia,2012,198560,Gasoline,Automatic,2500.0,No,4.0,834
C12934,BMW,2018,73558,Gasoline,Automatic,1600.0,Yes,2.0,5950
C12935,Hyundai,2017,94447,Gasoline,Automatic,2500.0,Yes,4.0,2500
C12936,Benz,2019,82089,Diesel,Automatic,3000.0,No,4.0,6231
C12937,Kia,2019,64903,Diesel,Automatic,1000.0,No,4.0,3156
C12938,Toyota,2009,196677,Gasoline,Automatic,2500.0,Yes,4.0,300
C12939,Hyundai,2011,135119,Diesel,Automatic,1600.0,Yes,1.0,1191
C12940,Hyundai,2020,56439,Gasoline,Automatic,1600.0,No,2.0,4388
C12941,BMW,2019,73797,Diesel,Automatic,2000.0,No,2.0,6334
C12942,Hyundai,2016,90130,Electric,Automatic,2000.0,No,4.0,3850
C12943,BMW,2015,92105,Gasoline,Automatic,,No,2.0,5323
C12944,Benz,2010,292304,Gasoline,Automatic,1000.0,No,3.0,1977
C12945,Hyundai,2015,114491,Gasoline,Automatic,3000.0,No,1.0,2458
C12946,Kia,2023,10948,Diesel,Automatic,2500.0,No,2.0,5141
C12947,Kia,2020,60479,Hybrid,Automatic,1600.0,No,1.0,3809
C12948,Kia,2009,192714,Electric,Manual,,No,3.0,888
C12949,Toyota,2010,136397,Gasoline,Automatic,1000.0,No,1.0,1539
C12950,Benz,2021,43347,Electric,Automatic,1600.0,No,3.0,7736
C12951,BMW,2012,125287,Gasoline,Manual,2000.0,No,4.0,4182
C12952,BMW,2018,106376,Diesel,Automatic,2000.0,No,2.0,5773
C12953,Kia,2019,72417,Gasoline,Automatic,1600.0,No,4.0,3141
C12954,Toyota,2021,36508,Hybrid,Automatic,2500.0,Yes,2.0,5548
C12955,BMW,2017,93296,Diesel,Automatic,1600.0,No,4.0,5109
C12956,BMW,2017,109969,Diesel,Manual,2000.0,No,3.0,5668
C12957,Toyota,2015,122020,Hybrid,Manual,1600.0,Yes,2.0,2952
