cust_id,signup_date,age,region,device,tenure_months,num_orders,avg_order_value,num_reviews,complaint_count,membership_tier
U102875,2022-06-10,40,Gyeonggi,Mobile,19,17,8.2,7,0,Silver
U102876,2019-10-24,21,,PC,51,32,7.2,10,1,Gold
U102877,2018-07-31,35,Seoul,Mobile,66,33,3.0,15,1,Silver
U102878,2023-10-03,42,Gyeonggi,PC,3,0,8.5,0,1,Bronze
U102879,2019-07-26,39,Seoul,Mobile,54,37,5.3,6,0,Gold
U102880,2019-12-23,24,Seoul,Mobile,49,34,7.3,11,1,Gold
U102881,2021-09-13,20,Daegu,Mobile,28,23,7.1,13,2,Silver
U102882,2020-11-17,30,Seoul,Mobile,38,24,14.4,14,0,Gold
U102883,2021-09-13,47,Seoul,PC,28,16,10.7,8,0,Silver
U102884,2021-05-16,55,Seoul,Mobile,32,9,9.9,6,0,Silver
U102885,2020-08-19,48,Incheon,PC,41,29,10.9,9,0,Silver
U102886,2021-01-16,50,Gyeonggi,Mobile,36,21,7.0,8,2,Silver
U102887,2021-01-16,37,Gyeonggi,Mobile,36,15,4.3,10,0,Bronze
U102888,2018-07-31,20,Daegu,Mobile,66,43,1.5,18,1,Gold
U102889,2023-03-07,33,Daegu,Mobile,10,13,9.6,5,1,Bronze
U102890,2018-04-02,35,Seoul,Mobile,70,46,9.7,18,2,Gold
U102891,2018-02-01,33,Busan,Mobile,72,47,5.7,22,2,Gold
U102892,2018-10-29,39,Busan,PC,63,42,6.1,20,0,Gold
U102893,2022-03-12,43,Busan,,22,0,5.6,2,0,Bronze
U102894,2022-05-11,47,Seoul,Mobile,20,21,5.6,9,0,Bronze
U102895,2021-04-16,35,Daegu,PC,33,16,6.5,5,0,Bronze
U102896,2022-10-08,20,Gyeonggi,PC,15,5,9.0,4,0,Bronze
U102897,2023-06-05,33,Seoul,Mobile,7,2,11.2,0,1,Bronze
U102898,2019-11-23,38,Gyeonggi,Mobile,50,28,7.9,9,0,Gold
U102899,2023-03-07,51,Seoul,PC,10,14,11.8,1,0,Bronze
U102900,2020-12-17,32,Seoul,Mobile,37,25,15.1,14,0,Silver
U102901,2019-02-26,44,Busan,Mobile,59,32,9.2,11,0,Silver
U102902,2018-10-29,41,Seoul,Mobile,63,35,7.8,15,2,Gold
U102903,2022-04-11,38,Gyeonggi,PC,21,25,60.3,10,0,Gold
U102904,2020-12-17,48,,Mobile,37,24,9.8,18,1,Silver
U102905,2020-04-21,31,Seoul,Tablet,45,25,8.2,11,0,Silver
U102906,2022-11-07,32,Incheon,Mobile,14,0,8.3,0,0,Bronze
U102907,2020-06-20,38,Seoul,PC,43,17,63.5,10,0,Gold
U102908,2021-04-16,31,Seoul,Mobile,33,14,6.7,4,2,Bronze
U102909,2023-10-03,44,Seoul,Mobile,3,2,5.0,0,0,Bronze
U102910,2020-05-21,30,Seoul,PC,44,32,10.4,11,0,Gold
U102911,2021-02-15,40,Seoul,Mobile,35,24,1.0,10,0,Silver
U102912,2021-12-12,37,Busan,Mobile,25,21,9.3,9,1,Silver
U102913,2023-05-06,40,Incheon,Mobile,8,8,3.5,1,0,Bronze
U102914,2018-11-28,33,Seoul,Mobile,62,31,53.8,11,0,Gold
U102915,2022-07-10,34,Busan,Mobile,18,13,7.0,6,0,Bronze
U102916,2021-09-13,39,Busan,PC,28,19,9.7,1,1,Silver
U102917,2023-01-06,40,Daegu,Mobile,12,7,8.6,0,1,Bronze
U102918,2018-09-29,38,Gyeonggi,Mobile,64,37,11.6,20,2,Gold
U102919,2023-11-02,57,Seoul,Mobile,2,0,13.5,1,0,Bronze
U102920,2019-02-26,27,Seoul,PC,59,28,11.5,10,1,Gold
U102921,2020-12-17,37,Busan,PC,37,16,9.9,1,0,Silver
U102922,2023-09-03,21,Daegu,Mobile,4,15,7.1,6,1,Bronze
U102923,2020-08-19,42,Seoul,Mobile,41,18,9.5,10,1,Silver
U102924,2020-04-21,26,,Tablet,45,18,11.1,15,1,Silver
U102925,2021-03-17,35,Incheon,Mobile,34,17,6.8,12,0,Silver
U102926,2022-12-07,34,Daegu,PC,13,10,8.2,1,0,Bronze
U102927,2023-06-05,41,Incheon,PC,7,7,5.7,1,0,Bronze
U102928,2021-05-16,32,Busan,PC,32,14,10.6,1,1,Bronze
U102929,2022-02-10,31,Gyeonggi,Mobile,23,14,9.5,3,0,Bronze
U102930,2019-12-23,54,Gyeonggi,PC,49,27,4.2,10,1,Silver
U102931,2018-02-01,41,Busan,,72,44,9.0,16,0,Gold
U102932,2020-02-21,32,Seoul,Mobile,47,27,7.4,17,0,Gold
U102933,2020-12-17,35,Gyeonggi,Mobile,37,19,8.4,4,2,Silver
U102934,2020-01-22,56,Busan,Mobile,48,26,5.9,10,2,Silver
U102935,2021-08-14,35,Seoul,Mobile,29,6,12.0,0,0,Bronze
U102936,2020-12-17,30,Daegu,Mobile,37,21,6.0,9,0,Silver
U102937,2022-02-10,30,Gyeonggi,Mobile,23,13,14.4,1,0,Bronze
U102938,2020-11-17,32,Incheon,Mobile,38,16,8.4,10,0,Silver
U102939,2020-05-21,31,Seoul,Mobile,44,25,7.1,9,1,Silver
U102940,2023-08-04,24,,Mobile,5,2,9.3,0,1,Bronze
U102941,2019-09-24,26,Gyeonggi,PC,52,22,8.9,2,0,Silver
U102942,2020-09-18,29,Seoul,Tablet,40,20,13.9,5,0,Silver
U102943,2023-02-05,45,,Mobile,11,3,9.4,2,0,Bronze
U102944,2023-11-02,34,Busan,Mobile,2,2,2.4,2,2,Bronze
U102945,2021-02-15,36,Seoul,Mobile,35,27,6.1,9,0,Silver
U102946,2020-04-21,52,Gyeonggi,PC,45,27,10.4,14,0,Gold
U102947,2019-12-23,52,Gyeonggi,PC,49,35,7.5,11,0,Silver
U102948,2021-02-15,35,Gyeonggi,Tablet,35,20,6.5,0,1,Bronze
U102949,2018-02-01,31,Incheon,Mobile,72,45,6.0,19,1,Gold
U102950,2021-05-16,28,Daegu,,32,20,5.2,12,0,Silver
U102951,2018-06-01,46,Busan,Mobile,68,53,8.8,25,1,Gold
U102952,2018-03-03,36,Busan,Mobile,71,42,6.0,13,0,Gold
U102953,2020-10-18,34,Gyeonggi,Mobile,39,27,12.0,9,1,Silver
U102954,2020-01-22,29,Incheon,,48,30,5.5,14,0,Gold
U102955,2020-12-17,30,Busan,Mobile,37,28,4.1,9,0,Silver
U102956,2019-01-27,42,Busan,PC,60,39,7.9,16,0,Gold
U102957,2023-09-03,24,Daegu,PC,4,4,1.9,0,1,Bronze
U102958,2022-02-10,49,Seoul,Mobile,23,8,1.0,0,0,Bronze
U102959,2022-11-07,32,,Mobile,14,3,9.9,0,0,Bronze
U102960,2023-08-04,36,Seoul,PC,5,0,8.2,3,0,Bronze
U102961,2018-07-31,23,Gyeonggi,Mobile,66,38,1.7,15,0,Gold
U102962,2022-01-11,38,Seoul,Mobile,24,15,8.3,10,0,Silver
U102963,2022-07-10,34,Incheon,Mobile,18,8,7.1,5,0,Bronze
U102964,2021-10-13,37,Daegu,Mobile,27,6,3.4,7,2,Bronze
U102965,2022-01-11,54,,Mobile,24,20,10.2,10,1,Silver
U102966,2021-08-14,40,Busan,Mobile,29,20,12.6,10,1,Silver
U102967,2023-02-05,29,Gyeonggi,Mobile,11,7,13.8,2,0,Silver
U102968,2022-07-10,30,Incheon,Mobile,18,17,9.0,16,0,Silver
U102969,2023-09-03,45,Gyeonggi,PC,4,0,8.1,0,0,Bronze
U102970,2021-04-16,52,,Tablet,33,19,13.3,2,1,Silver
U102971,2020-07-20,41,Seoul,PC,42,26,8.8,11,0,Silver
U102972,2021-05-16,46,Daegu,Mobile,32,17,7.0,4,2,Silver
U102973,2019-10-24,45,Busan,,51,27,6.0,14,0,Gold
U102974,2023-09-03,54,Gyeonggi,Mobile,4,7,9.7,5,1,Bronze
U102975,2022-05-11,20,Seoul,Mobile,20,13,3.1,5,1,Bronze
U102976,2018-07-01,45,Daegu,Tablet,67,43,11.5,15,0,Gold
U102977,2018-06-01,49,Seoul,PC,68,37,3.8,15,1,Gold
U102978,2018-11-28,23,,PC,62,41,5.5,14,1,Gold
U102979,2019-03-28,28,Incheon,PC,58,32,8.9,15,2,Gold
U102980,2020-02-21,29,Gyeonggi,Mobile,47,29,13.2,13,1,Gold
U102981,2019-02-26,30,Seoul,Mobile,59,45,7.2,27,4,Gold
U102982,2023-07-05,33,Busan,PC,6,8,4.8,2,0,Bronze
U102983,2020-09-18,41,Daegu,,40,26,11.2,9,2,Silver
U102984,2022-02-10,48,Gyeonggi,Mobile,23,21,6.7,8,0,Silver
U102985,2019-09-24,50,Incheon,PC,52,28,3.0,11,0,Silver
U102986,2023-09-03,29,Seoul,PC,4,5,9.8,5,1,Bronze
U102987,2020-12-17,29,Gyeonggi,Mobile,37,18,7.3,6,0,Silver
U102988,2020-07-20,52,Busan,,42,23,7.3,15,0,Silver
U102989,2020-05-21,45,Daegu,PC,44,34,10.2,15,2,Gold
U102990,2020-07-20,39,Seoul,PC,42,27,10.5,9,1,Silver
U102991,2021-08-14,43,Daegu,Mobile,29,24,5.7,7,3,Silver
U102992,2022-06-10,38,Gyeonggi,Mobile,19,11,8.4,8,0,Bronze
U102993,2021-05-16,44,Gyeonggi,Mobile,32,25,3.3,10,2,Silver
U102994,2020-05-21,34,Seoul,Mobile,44,27,7.2,11,0,Silver
U102995,2019-06-26,41,Daegu,Mobile,55,34,5.4,12,0,Gold
U102996,2023-08-04,21,Seoul,Mobile,5,3,7.4,1,1,Bronze
U102997,2020-03-22,30,Seoul,Mobile,46,29,6.8,10,0,Silver
U102998,2020-04-21,31,Seoul,Tablet,45,26,7.5,14,0,Silver
U102999,2022-04-11,34,Daegu,Mobile,21,6,3.0,5,0,Bronze
U103000,2022-03-12,28,Busan,PC,22,13,4.0,5,0,Bronze
U103001,2021-07-15,32,Daegu,PC,30,19,7.3,7,0,Silver
U103002,2022-02-10,21,Seoul,Mobile,23,22,12.5,9,2,Silver
U103003,2023-08-04,44,Busan,Tablet,5,0,10.2,0,1,Bronze
U103004,2018-10-29,37,Gyeonggi,Mobile,63,46,9.3,16,0,Gold
U103005,2019-02-26,20,Daegu,Mobile,59,41,6.2,11,1,Gold
U103006,2019-09-24,29,Incheon,PC,52,35,5.2,12,0,Gold
U103007,2018-08-30,42,Seoul,Mobile,65,40,9.9,16,1,Gold
U103008,2020-10-18,32,Busan,PC,39,18,4.5,5,0,Silver
U103009,2023-10-03,30,Seoul,Mobile,3,12,12.9,7,0,Silver
U103010,2020-07-20,37,Gyeonggi,PC,42,31,7.9,12,0,Silver
U103011,2018-03-03,42,Seoul,Mobile,71,44,14.0,23,0,Gold
U103012,2021-10-13,22,Seoul,PC,27,18,13.1,6,3,Bronze
U103013,2021-09-13,44,Gyeonggi,Mobile,28,16,9.3,7,1,Silver
U103014,2019-07-26,29,Busan,PC,54,35,9.1,13,1,Gold
U103015,2022-10-08,38,Seoul,PC,15,9,6.1,5,0,Bronze
U103016,2019-08-25,38,Busan,Mobile,53,33,12.0,16,1,Gold
U103017,2018-02-01,32,Gyeonggi,Mobile,72,45,6.9,20,0,Gold
U103018,2018-04-02,27,Seoul,Mobile,70,54,2.9,16,0,Gold
U103019,2023-09-03,35,Daegu,PC,4,0,11.5,1,0,Bronze
U103020,2022-08-09,56,Seoul,Mobile,17,11,9.6,1,2,Bronze
U103021,2021-03-17,23,Gyeonggi,PC,34,27,6.5,10,1,Silver
U103022,2023-07-05,57,Busan,PC,6,8,8.8,5,0,Bronze
U103023,2021-01-16,35,Seoul,Mobile,36,25,8.1,7,1,Silver
U103024,2020-10-18,38,Seoul,Mobile,39,38,12.4,19,0,Gold
U103025,2018-07-31,26,Gyeonggi,Mobile,66,45,5.0,17,2,Gold
U103026,2023-05-06,30,Incheon,,8,2,12.5,7,1,Bronze
U103027,2022-10-08,32,Busan,Mobile,15,5,12.0,2,0,Bronze
U103028,2018-10-29,26,,Mobile,63,38,6.1,20,0,Gold
U103029,2018-08-30,36,Busan,PC,65,37,9.3,18,1,Gold
U103030,2019-02-26,34,Seoul,Mobile,59,36,9.6,13,1,Gold
U103031,2023-03-07,58,Gyeonggi,PC,10,8,56.1,0,0,Gold
U103032,2023-06-05,25,,Mobile,7,6,5.7,3,0,Bronze
U103033,2023-01-06,39,Seoul,Mobile,12,0,2.2,0,0,Bronze
U103034,2020-03-22,41,Seoul,PC,46,24,2.0,14,0,Silver
U103035,2021-05-16,26,Seoul,Mobile,32,23,8.6,8,0,Silver
U103036,2021-05-16,46,Gyeonggi,Mobile,32,27,11.1,10,2,Silver
U103037,2018-12-28,34,Incheon,PC,61,35,5.3,10,1,Gold
U103038,2018-05-02,20,Seoul,Mobile,69,39,7.4,17,1,Gold
U103039,2018-12-28,45,Gyeonggi,Tablet,61,36,6.7,11,0,Gold
U103040,2020-03-22,26,Seoul,Tablet,46,36,4.6,16,2,Gold
U103041,2018-06-01,26,Incheon,Mobile,68,41,9.8,18,1,Gold
U103042,2019-06-26,46,Seoul,Mobile,55,22,2.8,7,0,Silver
U103043,2023-12-02,34,Gyeonggi,PC,1,10,9.9,7,2,Bronze
U103044,2018-07-01,48,Busan,Mobile,67,44,6.7,17,2,Gold
U103045,2019-12-23,51,Busan,,49,23,11.0,5,0,Silver
U103046,2021-12-12,31,Gyeonggi,PC,25,12,8.5,9,2,Bronze
U103047,2022-09-08,47,Gyeonggi,Mobile,16,6,3.3,0,0,Bronze
U103048,2022-12-07,30,Gyeonggi,PC,13,7,8.9,4,0,Bronze
U103049,2019-09-24,63,Seoul,Mobile,52,39,6.9,17,0,Gold
U103050,2021-01-16,30,Seoul,Mobile,36,12,11.3,6,0,Silver
U103051,2018-02-01,49,Gyeonggi,Mobile,72,41,10.2,18,2,Gold
U103052,2020-05-21,47,Seoul,Tablet,44,27,11.4,8,2,Silver
U103053,2020-02-21,41,Seoul,PC,47,28,7.0,16,0,Gold
U103054,2022-05-11,31,Busan,PC,20,8,5.3,6,0,Silver
U103055,2022-07-10,36,Incheon,Mobile,18,17,8.0,8,0,Silver
U103056,2019-07-26,20,Gyeonggi,Mobile,54,32,10.2,9,0,Gold
U103057,2023-01-06,40,Seoul,Mobile,12,6,5.1,0,0,Bronze
U103058,2021-12-12,42,Seoul,Mobile,25,17,8.9,9,1,Silver
U103059,2019-01-27,39,Incheon,Mobile,60,35,9.1,8,0,Gold
U103060,2021-03-17,20,Seoul,PC,34,18,12.1,8,3,Silver
U103061,2022-12-07,24,Seoul,Mobile,13,3,4.9,0,1,Bronze
U103062,2020-11-17,30,Gyeonggi,Tablet,38,34,9.5,11,1,Silver
U103063,2023-01-06,41,Busan,Mobile,12,11,6.5,0,0,Bronze
U103064,2021-01-16,41,Busan,Tablet,36,20,5.7,9,1,Bronze
U103065,2021-09-13,36,Seoul,Mobile,28,23,13.8,13,0,Silver
U103066,2020-10-18,45,Seoul,Mobile,39,26,9.3,11,0,Silver
U103067,2020-06-20,27,Incheon,Mobile,43,26,12.6,12,0,Gold
U103068,2021-06-15,45,Seoul,Mobile,31,13,5.8,6,0,Bronze
U103069,2023-11-02,43,Busan,Mobile,2,0,13.0,2,1,Bronze
U103070,2020-07-20,42,Busan,Mobile,42,30,6.8,13,0,Gold
U103071,2021-06-15,36,Gyeonggi,Mobile,31,22,10.4,1,1,Silver
U103072,2018-12-28,58,Seoul,PC,61,30,5.2,15,1,Silver
U103073,2019-05-27,43,Seoul,PC,56,32,4.8,15,0,Gold
U103074,2022-11-07,27,Gyeonggi,PC,14,12,7.9,4,0,Bronze
U103075,2022-11-07,41,,Mobile,14,14,12.6,0,1,Silver
U103076,2021-08-14,46,Incheon,Mobile,29,20,11.8,9,2,Silver
U103077,2019-11-23,32,Seoul,Mobile,50,28,8.4,12,0,Gold
U103078,2019-11-23,50,Seoul,Mobile,50,31,7.0,11,0,Silver
U103079,2018-10-29,42,Incheon,Mobile,63,37,9.0,15,0,Gold
U103080,2018-08-30,20,Busan,Mobile,65,41,4.8,20,1,Gold
U103081,2018-06-01,41,Daegu,Mobile,68,48,8.4,26,1,Gold
U103082,2018-03-03,34,Seoul,Mobile,71,39,8.1,16,0,Gold
U103083,2023-02-05,44,Gyeonggi,Mobile,11,8,8.2,4,0,Bronze
U103084,2022-11-07,48,Busan,PC,14,8,9.4,1,1,Bronze
U103085,2023-10-03,40,Busan,PC,3,0,10.4,0,1,Bronze
U103086,2023-05-06,56,Gyeonggi,Tablet,8,4,1.0,1,2,Bronze
U103087,2020-06-20,36,Seoul,PC,43,32,5.5,16,1,Silver
U103088,2023-04-06,45,Gyeonggi,Mobile,9,8,6.0,6,1,Bronze
U103089,2022-06-10,47,Seoul,PC,19,9,7.5,9,0,Silver
U103090,2023-01-06,37,Gyeonggi,PC,12,10,7.8,0,1,Bronze
U103091,2021-10-13,47,Incheon,Mobile,27,13,9.9,1,0,Silver
U103092,2019-03-28,31,Gyeonggi,Mobile,58,26,9.0,14,0,Gold
U103093,2021-12-12,33,Daegu,Tablet,25,3,11.6,6,1,Bronze
U103094,2020-04-21,24,Seoul,Mobile,45,30,7.1,12,0,Gold
U103095,2020-01-22,41,Busan,Tablet,48,27,6.0,0,1,Gold
U103096,2019-11-23,42,Incheon,Mobile,50,35,7.6,12,2,Gold
U103097,2020-05-21,51,Seoul,Mobile,44,28,8.1,12,2,Gold
U103098,2019-02-26,47,Seoul,Mobile,59,37,8.3,12,0,Gold
U103099,2021-04-16,35,Gyeonggi,Mobile,33,18,7.2,8,1,Silver
U103100,2021-09-13,25,Seoul,,28,19,11.3,13,0,Silver
U103101,2022-07-10,43,Busan,Tablet,18,19,11.0,12,1,Silver
U103102,2019-06-26,50,Incheon,,55,23,11.3,12,1,Silver
U103103,2021-04-16,46,Gyeonggi,Mobile,33,19,5.0,7,1,Silver
U103104,2022-10-08,50,Seoul,PC,15,16,10.2,5,0,Silver
U103105,2018-12-28,36,Gyeonggi,Mobile,61,31,12.8,15,0,Gold
U103106,2023-02-05,33,Busan,Mobile,11,7,11.4,3,0,Bronze
U103107,2021-01-16,30,Seoul,Mobile,36,18,6.5,7,0,Silver
U103108,2022-10-08,37,Gyeonggi,PC,15,8,7.0,0,0,Bronze
U103109,2019-08-25,37,Gyeonggi,PC,53,23,3.3,7,1,Silver
U103110,2018-11-28,40,Busan,Mobile,62,42,11.9,19,0,Gold
U103111,2020-01-22,37,Seoul,Mobile,48,30,5.1,9,0,Silver
U103112,2022-10-08,37,Busan,Tablet,15,2,6.6,2,2,Bronze
U103113,2018-10-29,29,Seoul,PC,63,40,9.7,17,0,Gold
U103114,2020-06-20,48,Seoul,Mobile,43,27,8.4,12,0,Gold
U103115,2019-11-23,39,Daegu,Mobile,50,27,9.1,12,0,Gold
U103116,2019-01-27,36,Busan,PC,60,46,6.3,20,1,Gold
U103117,2019-02-26,30,Seoul,Mobile,59,38,4.2,13,1,Silver
U103118,2022-10-08,23,,Mobile,15,15,8.6,2,0,Bronze
U103119,2021-08-14,52,,Mobile,29,17,5.4,4,0,Silver
U103120,2020-09-18,44,Seoul,Mobile,40,16,9.6,9,0,Silver
U103121,2021-06-15,20,Seoul,PC,31,7,5.3,0,0,Bronze
U103122,2023-02-05,46,Seoul,Mobile,11,2,7.6,0,0,Bronze
U103123,2018-11-28,48,Gyeonggi,PC,62,44,13.1,14,0,Gold
U103124,2023-05-06,39,Busan,Mobile,8,2,8.7,0,1,Bronze
U103125,2019-10-24,56,Gyeonggi,Mobile,51,36,5.6,11,0,Gold
U103126,2019-04-27,40,Busan,Mobile,57,28,9.5,14,0,Gold
U103127,2023-09-03,22,Seoul,Tablet,4,0,7.6,0,0,Bronze
U103128,2021-01-16,42,Incheon,PC,36,19,5.6,2,0,Silver
U103129,2022-06-10,41,Daegu,Mobile,19,13,8.1,4,0,Silver
U103130,2022-01-11,31,Daegu,PC,24,8,11.7,5,0,Bronze
U103131,2020-08-19,44,Daegu,Mobile,41,21,9.8,3,0,Silver
U103132,2019-12-23,20,Incheon,Tablet,49,28,67.1,14,1,Gold
U103133,2020-03-22,49,Gyeonggi,Mobile,46,21,4.4,4,0,Silver
U103134,2021-01-16,28,Seoul,PC,36,13,10.2,4,0,Silver
U103135,2023-03-07,27,Gyeonggi,Mobile,10,6,9.4,1,0,Bronze
U103136,2023-06-05,37,Busan,Mobile,7,0,3.1,0,0,Bronze
U103137,2023-01-06,43,Busan,Tablet,12,13,3.6,5,0,Bronze
U103138,2020-01-22,40,Gyeonggi,Mobile,48,35,12.7,16,0,Gold
U103139,2020-12-17,30,Seoul,Mobile,37,19,9.0,7,1,Silver
U103140,2021-01-16,32,Gyeonggi,Mobile,36,25,3.8,8,1,Silver
U103141,2019-01-27,26,Incheon,PC,60,36,11.4,16,2,Gold
U103142,2023-05-06,36,Gyeonggi,PC,8,10,11.6,5,0,Bronze
U103143,2023-06-05,50,Gyeonggi,Mobile,7,2,5.9,0,1,Bronze
U103144,2020-06-20,38,Seoul,Tablet,43,28,5.2,11,1,Silver
U103145,2019-03-28,47,Gyeonggi,Mobile,58,36,8.2,12,0,Gold
U103146,2020-03-22,54,Daegu,Mobile,46,29,8.5,9,1,Silver
U103147,2021-03-17,32,Busan,Tablet,34,17,7.5,9,0,Bronze
U103148,2018-02-01,36,Daegu,Mobile,72,49,4.8,21,1,Gold
U103149,2022-03-12,62,Gyeonggi,Mobile,22,11,6.9,7,0,Bronze
U103150,2022-04-11,54,Busan,Mobile,21,11,6.7,6,0,Bronze
U103151,2022-10-08,20,Seoul,PC,15,5,3.5,0,0,Bronze
U103152,2023-08-04,42,Busan,Mobile,5,0,11.0,3,0,Bronze
U103153,2022-08-09,38,Gyeonggi,Tablet,17,9,4.8,3,0,Bronze
U103154,2018-02-01,47,Gyeonggi,PC,72,45,11.9,21,0,Gold
U103155,2022-06-10,30,Busan,Mobile,19,15,8.5,6,2,Bronze
U103156,2023-08-04,29,,PC,5,4,6.1,3,0,Bronze
U103157,2022-02-10,31,Seoul,Mobile,23,21,9.2,9,0,Silver
U103158,2022-11-07,32,Daegu,Mobile,14,9,7.6,6,1,Bronze
U103159,2023-03-07,47,Seoul,PC,10,0,12.0,0,0,Bronze
U103160,2021-06-15,25,Gyeonggi,Tablet,31,13,14.4,0,0,Bronze
U103161,2022-12-07,31,Seoul,Mobile,13,11,9.2,6,0,Silver
U103162,2022-03-12,20,Seoul,Mobile,22,12,7.5,6,0,Silver
U103163,2020-12-17,49,Gyeonggi,Mobile,37,20,12.8,6,1,Silver
U103164,2020-10-18,52,Seoul,Mobile,39,19,7.4,9,0,Silver
U103165,2023-03-07,34,Gyeonggi,Mobile,10,4,6.4,0,1,Bronze
U103166,2021-06-15,35,Incheon,Mobile,31,17,11.7,17,2,Silver
U103167,2020-06-20,43,Seoul,PC,43,28,10.5,15,1,Gold
U103168,2021-01-16,54,Busan,Mobile,36,20,6.5,10,0,Silver
U103169,2021-02-15,42,Gyeonggi,Mobile,35,27,8.9,11,1,Silver
U103170,2018-06-01,30,Busan,PC,68,38,7.0,13,1,Gold
U103171,2019-06-26,20,Seoul,PC,55,34,9.8,10,0,Gold
U103172,2018-06-01,26,Seoul,Mobile,68,33,9.5,13,1,Gold
U103173,2020-02-21,39,Seoul,Mobile,47,31,4.2,10,0,Gold
U103174,2023-07-05,31,Seoul,PC,6,0,8.1,0,1,Bronze
U103175,2021-09-13,40,Seoul,Mobile,28,20,3.5,4,1,Silver
U103176,2021-07-15,32,Busan,Mobile,30,9,3.7,4,0,Bronze
U103177,2021-10-13,26,Daegu,PC,27,11,6.5,3,0,Bronze
U103178,2018-05-02,25,Daegu,Mobile,69,46,6.2,20,0,Gold
U103179,2020-10-18,55,Busan,Mobile,39,31,2.9,14,0,Silver
U103180,2021-02-15,48,Seoul,Mobile,35,7,4.4,3,0,Bronze
U103181,2020-05-21,57,Seoul,Mobile,44,21,3.4,16,0,Silver
U103182,2022-10-08,44,Seoul,Mobile,15,18,5.8,10,0,Silver
U103183,2021-05-16,33,Seoul,Tablet,32,20,9.6,4,0,Silver
U103184,2021-08-14,53,Gyeonggi,Mobile,29,12,12.4,6,0,Silver
U103185,2018-10-29,38,Gyeonggi,Mobile,63,45,11.2,18,0,Gold
U103186,2023-07-05,40,Gyeonggi,Mobile,6,7,9.3,0,1,Bronze
U103187,2021-10-13,38,Gyeonggi,Tablet,27,17,9.1,3,0,Silver
U103188,2021-09-13,20,Daegu,Mobile,28,7,7.7,4,0,Bronze
U103189,2023-08-04,56,Daegu,Mobile,5,13,7.7,7,1,Bronze
U103190,2020-08-19,43,Seoul,PC,41,26,12.2,7,1,Gold
U103191,2019-05-27,42,Incheon,Mobile,56,32,9.9,16,0,Gold
U103192,2019-07-26,37,Incheon,Mobile,54,40,8.6,17,3,Gold
U103193,2022-07-10,40,Seoul,Mobile,18,6,2.7,6,0,Bronze
U103194,2020-06-20,31,Gyeonggi,Mobile,43,20,10.2,11,0,Silver
U103195,2021-08-14,45,Gyeonggi,Mobile,29,13,10.2,5,0,Silver
U103196,2023-03-07,24,Incheon,PC,10,4,6.1,7,0,Bronze
U103197,2023-07-05,40,Daegu,Mobile,6,4,8.7,0,1,Bronze
U103198,2023-09-03,44,Seoul,Mobile,4,6,7.6,10,0,Bronze
U103199,2021-03-17,36,Gyeonggi,Mobile,34,14,6.4,3,0,Bronze
U103200,2021-04-16,42,Gyeonggi,Mobile,33,21,9.2,8,0,Silver
U103201,2023-09-03,27,Gyeonggi,Mobile,4,0,4.8,0,0,Bronze
U103202,2020-05-21,27,Seoul,Tablet,44,26,14.1,9,0,Gold
U103203,2021-06-15,41,Daegu,Mobile,31,25,9.6,19,0,Gold
U103204,2018-07-31,45,Busan,PC,66,42,7.7,15,1,Gold
U103205,2019-03-28,20,,Mobile,58,38,10.9,18,0,Gold
U103206,2019-01-27,44,Daegu,Mobile,60,33,10.4,12,1,Gold
U103207,2023-11-02,32,Busan,Mobile,2,11,5.8,7,0,Bronze
U103208,2021-01-16,36,Gyeonggi,Mobile,36,25,6.5,8,0,Silver
U103209,2018-04-02,23,Gyeonggi,Mobile,70,40,1.1,17,1,Gold
U103210,2019-01-27,29,Seoul,Mobile,60,42,4.8,19,0,Gold
U103211,2022-02-10,49,Busan,PC,23,17,10.0,5,0,Bronze
U103212,2020-02-21,38,Seoul,Mobile,47,22,8.5,17,1,Silver
U103213,2020-03-22,34,Busan,Mobile,46,29,6.5,14,1,Gold
U103214,2020-05-21,37,Seoul,Mobile,44,22,9.0,8,0,Silver
U103215,2022-06-10,43,,Mobile,19,1,6.4,0,1,Bronze
U103216,2019-12-23,43,Seoul,Mobile,49,27,3.6,11,0,Silver
U103217,2019-03-28,37,Seoul,Mobile,58,40,5.2,12,0,Gold
U103218,2023-06-05,50,Busan,Mobile,7,12,14.9,10,0,Bronze
U103219,2020-08-19,49,Busan,PC,41,22,7.5,10,1,Silver
U103220,2022-10-08,43,Gyeonggi,PC,15,8,7.7,3,0,Bronze
U103221,2019-08-25,39,Seoul,Mobile,53,39,9.6,19,1,Gold
U103222,2022-02-10,45,Seoul,Mobile,23,17,10.9,5,2,Bronze
U103223,2018-08-30,41,Seoul,PC,65,41,7.3,13,1,Gold
U103224,2019-01-27,50,Seoul,Mobile,60,37,11.3,14,0,Gold
U103225,2023-03-07,48,Daegu,Mobile,10,10,7.3,4,0,Bronze
U103226,2019-03-28,27,,Mobile,58,35,8.0,16,0,Gold
U103227,2020-02-21,26,Gyeonggi,Mobile,47,36,6.6,10,2,Silver
U103228,2022-10-08,30,Seoul,,15,8,10.3,2,1,Bronze
U103229,2023-04-06,49,Seoul,Mobile,9,5,3.9,0,0,Bronze
U103230,2022-12-07,21,Gyeonggi,Mobile,13,0,8.7,0,2,Bronze
U103231,2022-02-10,42,Gyeonggi,Mobile,23,19,9.8,10,0,Silver
