customer_id,gender,senior,partner,age,tenure,contract,internet_service,payment_method,num_services,support_calls,satisfaction,monthly_charge,churn
C102491,Male,0,Yes,42.0,38,Two year,Fiber optic,Mailed check,3,1,5,83.68,No
C102492,Female,0,Yes,59.0,31,One year,DSL,Credit card,2,3,4,61.04,No
C102493,Female,0,No,,29,Two year,Fiber optic,Credit card,6,2,4,100.05,No
C102494,Male,0,Yes,38.0,17,Two year,No,Mailed check,2,0,5,35.24,No
C102495,Female,1,No,46.0,22,One year,DSL,Electronic check,4,0,5,59.89,No
C102496,Female,0,No,37.0,27,One year,No,Credit card,1,2,4,27.42,No
C102497,Female,0,No,47.0,15,One year,No,Bank transfer,1,2,4,35.01,No
C102498,Male,0,Yes,68.0,25,Month-to-month,Fiber optic,Bank transfer,1,1,4,83.55,No
C102499,Female,0,Yes,60.0,10,Month-to-month,DSL,Bank transfer,1,4,4,58.75,No
C102500,Female,0,Yes,53.0,30,One year,Fiber optic,Electronic check,3,3,4,103.3,No
C102501,Male,0,Yes,38.0,15,Month-to-month,No,Electronic check,1,1,3,26.28,No
C102502,Male,1,Yes,56.0,2,Month-to-month,DSL,Electronic check,2,5,3,72.98,Yes
C102503,Female,0,No,20.0,13,Month-to-month,Fiber optic,Electronic check,2,2,4,85.03,No
C102504,Female,1,Yes,41.0,14,Month-to-month,DSL,Mailed check,0,3,5,41.14,No
C102505,Male,0,No,54.0,17,Two year,DSL,Electronic check,2,1,4,50.08,No
C102506,Male,0,Yes,56.0,10,One year,No,Credit card,1,3,5,32.67,No
C102507,Female,1,No,55.0,2,Month-to-month,Fiber optic,Bank transfer,3,0,5,94.29,Yes
C102508,Female,0,No,49.0,62,Two year,DSL,Mailed check,1,1,4,47.96,No
C102509,Female,0,No,42.0,13,Two year,Fiber optic,Electronic check,2,0,4,92.18,No
C102510,Female,0,No,53.0,2,Month-to-month,DSL,Bank transfer,1,2,3,40.08,No
C102511,Male,0,No,31.0,20,Two year,DSL,Electronic check,4,1,5,87.37,No
C102512,Female,0,No,32.0,4,Month-to-month,Fiber optic,Bank transfer,4,1,4,90.82,No
C102513,Female,0,Yes,46.0,2,Month-to-month,Fiber optic,Credit card,3,0,3,97.31,Yes
C102514,Male,0,No,48.0,34,Month-to-month,DSL,Mailed check,3,0,4,66.8,No
C102515,Female,0,Yes,19.0,7,One year,DSL,Electronic check,3,1,4,61.99,No
C102516,Male,0,Yes,52.0,4,Month-to-month,Fiber optic,Bank transfer,6,1,3,118.77,Yes
C102517,Female,0,Yes,,19,One year,No,Electronic check,0,4,4,25.76,No
C102518,Female,0,Yes,44.0,4,One year,No,Electronic check,0,2,4,19.23,No
C102519,Male,1,Yes,81.0,8,Month-to-month,DSL,Mailed check,4,5,4,76.38,Yes
C102520,Male,0,Yes,35.0,13,Month-to-month,Fiber optic,Credit card,1,3,3,65.58,No
C102521,Female,0,Yes,40.0,10,Month-to-month,No,Electronic check,2,2,4,29.19,No
C102522,Female,1,No,39.0,12,Month-to-month,Fiber optic,Credit card,8,0,3,129.87,No
C102523,Female,0,Yes,44.0,15,One year,No,Electronic check,3,2,4,33.37,No
C102524,Male,1,No,40.0,12,One year,No,Electronic check,6,1,4,58.42,No
C102525,Female,0,Yes,24.0,24,One year,DSL,Bank transfer,2,1,4,55.7,No
C102526,Male,0,No,37.0,11,Month-to-month,DSL,Electronic check,3,1,3,51.04,Yes
C102527,Male,0,No,44.0,7,One year,DSL,Electronic check,2,1,4,63.37,No
C102528,Female,0,No,63.0,27,Two year,DSL,Electronic check,1,1,5,51.9,No
C102529,Male,0,No,78.0,24,Two year,No,Electronic check,5,1,4,41.75,No
C102530,Female,0,Yes,65.0,40,Two year,No,Electronic check,4,3,4,56.94,No
C102531,Female,0,No,33.0,21,One year,DSL,Bank transfer,3,1,4,64.32,No
C102532,Female,0,No,35.0,19,Month-to-month,Fiber optic,Bank transfer,3,3,4,94.68,No
C102533,Female,0,No,43.0,32,One year,Fiber optic,Credit card,2,0,4,86.33,No
C102534,Female,0,No,72.0,52,Two year,Fiber optic,Bank transfer,3,1,5,106.34,No
C102535,Male,0,Yes,43.0,14,Month-to-month,Fiber optic,Bank transfer,3,0,4,99.53,No
C102536,Male,0,No,25.0,17,Month-to-month,No,Bank transfer,2,1,4,27.08,No
C102537,Female,1,Yes,37.0,6,Month-to-month,DSL,Credit card,3,0,5,51.46,No
C102538,Female,0,No,,31,One year,DSL,Electronic check,0,0,5,49.75,No
C102539,Male,1,Yes,55.0,8,Month-to-month,DSL,Electronic check,1,3,5,53.11,No
C102540,Male,0,No,42.0,2,Month-to-month,Fiber optic,Bank transfer,2,2,4,84.51,Yes
C102541,Male,0,Yes,55.0,46,Two year,DSL,Electronic check,3,4,3,61.96,No
C102542,Male,0,Yes,19.0,20,One year,Fiber optic,Credit card,4,1,4,86.39,No
C102543,Female,0,No,47.0,21,Month-to-month,Fiber optic,Mailed check,2,2,4,87.96,No
C102544,Female,0,No,58.0,9,Month-to-month,Fiber optic,Electronic check,2,1,3,85.25,No
C102545,Male,0,No,33.0,4,Month-to-month,Fiber optic,Bank transfer,4,4,3,95.88,Yes
C102546,Female,0,Yes,32.0,5,Month-to-month,DSL,Electronic check,2,1,2,57.47,No
C102547,Male,0,Yes,19.0,7,Month-to-month,No,Credit card,2,0,5,42.92,No
C102548,Female,0,No,69.0,10,Month-to-month,No,Credit card,1,2,4,23.64,Yes
C102549,Male,0,No,34.0,34,One year,DSL,Bank transfer,1,2,4,59.76,No
C102550,Female,0,No,49.0,20,One year,DSL,Electronic check,0,0,5,46.14,No
C102551,Male,0,Yes,54.0,3,Month-to-month,No,Electronic check,1,3,3,35.38,No
C102552,Male,0,No,68.0,10,Month-to-month,DSL,Mailed check,5,0,4,74.58,No
C102553,Female,0,Yes,43.0,56,Two year,DSL,Credit card,4,1,4,62.89,No
C102554,Male,0,No,37.0,9,Month-to-month,Fiber optic,Electronic check,2,4,3,101.91,Yes
C102555,Female,0,Yes,48.0,12,Month-to-month,DSL,Electronic check,2,3,3,64.12,No
C102556,Female,0,Yes,64.0,16,One year,DSL,Electronic check,4,1,5,79.03,No
C102557,Male,0,No,42.0,16,One year,Fiber optic,Mailed check,3,1,4,97.22,No
C102558,Female,0,No,31.0,17,Month-to-month,Fiber optic,Credit card,6,2,3,111.45,Yes
C102559,Female,0,Yes,22.0,29,One year,No,Electronic check,2,1,4,38.94,No
C102560,Female,1,Yes,27.0,71,One year,No,Electronic check,4,0,5,51.12,No
C102561,Female,1,Yes,58.0,17,Two year,DSL,Bank transfer,5,1,4,74.29,Yes
C102562,Female,0,No,40.0,5,Month-to-month,DSL,Credit card,2,1,3,60.29,No
C102563,Male,0,Yes,36.0,5,One year,Fiber optic,Credit card,8,4,4,120.6,No
C102564,Female,0,Yes,34.0,7,Month-to-month,Fiber optic,Bank transfer,5,3,3,96.03,Yes
C102565,Female,0,No,46.0,16,One year,DSL,Electronic check,1,1,5,50.58,No
C102566,Female,0,No,41.0,9,One year,DSL,Mailed check,0,1,4,40.77,No
C102567,Female,0,No,41.0,12,Month-to-month,DSL,Credit card,3,2,4,77.72,No
C102568,Female,1,No,65.0,44,Two year,Fiber optic,Credit card,4,2,4,94.62,No
C102569,Male,0,No,68.0,11,Month-to-month,DSL,Bank transfer,4,1,4,65.95,No
C102570,Female,0,No,21.0,4,Month-to-month,No,Bank transfer,4,1,3,40.01,No
C102571,Male,0,No,50.0,5,Month-to-month,DSL,Credit card,3,3,4,68.48,No
C102572,Male,0,No,33.0,18,One year,No,Mailed check,0,2,5,21.77,No
C102573,Male,0,Yes,,18,Month-to-month,No,Electronic check,4,0,3,57.36,No
C102574,Male,1,No,50.0,23,Two year,Fiber optic,Bank transfer,6,3,3,124.56,Yes
C102575,Female,0,Yes,42.0,3,Two year,Fiber optic,Credit card,6,3,3,111.74,No
C102576,Male,0,Yes,48.0,21,Two year,Fiber optic,Bank transfer,3,4,4,85.42,No
C102577,Male,0,Yes,55.0,9,Month-to-month,DSL,Credit card,1,1,5,53.63,No
C102578,Female,0,Yes,49.0,46,One year,DSL,Mailed check,3,2,4,64.64,No
C102579,Female,0,No,35.0,1,Month-to-month,Fiber optic,Electronic check,4,0,4,88.55,No
C102580,Female,0,No,36.0,44,Two year,Fiber optic,Electronic check,2,1,5,85.59,No
C102581,Male,0,No,23.0,5,One year,Fiber optic,Credit card,7,0,4,118.4,No
C102582,Female,0,No,32.0,6,Month-to-month,Fiber optic,Mailed check,2,2,4,87.31,No
C102583,Female,0,No,74.0,22,One year,Fiber optic,Electronic check,2,2,4,80.15,No
C102584,Male,0,Yes,33.0,16,Month-to-month,Fiber optic,Credit card,2,2,3,86.92,Yes
C102585,Female,0,No,27.0,5,Month-to-month,Fiber optic,Mailed check,3,2,4,92.18,No
C102586,Female,0,No,50.0,6,Month-to-month,Fiber optic,Credit card,4,3,4,102.42,Yes
C102587,Female,0,Yes,,23,Two year,No,Mailed check,2,1,4,25.63,No
C102588,Female,0,No,42.0,14,Two year,Fiber optic,Electronic check,4,2,4,107.2,No
C102589,Male,0,Yes,66.0,43,One year,Fiber optic,Bank transfer,3,2,2,96.48,No
C102590,Female,0,Yes,53.0,30,Two year,Fiber optic,Credit card,2,1,4,77.74,No
C102591,Female,0,Yes,37.0,14,Month-to-month,Fiber optic,Electronic check,6,4,3,112.89,Yes
C102592,Male,0,Yes,39.0,23,Two year,Fiber optic,Credit card,4,1,4,99.3,No
C102593,Female,0,No,37.0,8,Month-to-month,DSL,Electronic check,3,1,3,62.41,No
C102594,Male,0,No,58.0,34,One year,No,Mailed check,2,1,3,21.72,No
C102595,Female,0,Yes,40.0,17,One year,DSL,Mailed check,2,1,4,54.78,No
C102596,Male,1,No,19.0,12,Month-to-month,Fiber optic,Credit card,4,3,3,97.56,No
C102597,Male,0,No,44.0,6,Month-to-month,DSL,Mailed check,1,1,5,47.86,No
C102598,Male,0,Yes,22.0,5,Month-to-month,DSL,Mailed check,4,1,4,75.35,Yes
C102599,Male,0,Yes,78.0,29,Two year,No,Credit card,1,5,4,21.29,No
C102600,Female,0,No,31.0,4,Month-to-month,Fiber optic,Electronic check,4,1,2,114.35,Yes
C102601,Male,0,No,43.0,2,Month-to-month,No,Electronic check,0,2,4,37.34,No
C102602,Female,0,No,49.0,13,One year,DSL,Electronic check,5,4,4,77.52,No
C102603,Male,0,Yes,41.0,25,Month-to-month,DSL,Bank transfer,1,3,4,42.01,No
C102604,Male,0,No,41.0,12,Month-to-month,DSL,Mailed check,5,0,3,66.01,No
C102605,Male,0,Yes,51.0,11,One year,Fiber optic,Credit card,2,1,4,90.32,No
C102606,Female,0,Yes,68.0,12,Month-to-month,No,Mailed check,2,3,3,30.38,No
C102607,Male,0,No,57.0,37,One year,Fiber optic,Electronic check,9,2,4,123.92,Yes
C102608,Female,0,Yes,67.0,5,Month-to-month,Fiber optic,Credit card,4,2,3,99.09,Yes
C102609,Female,1,Yes,29.0,12,Month-to-month,No,Electronic check,4,1,4,37.91,No
C102610,Female,1,Yes,50.0,13,One year,DSL,Credit card,2,1,4,76.68,No
C102611,Female,1,Yes,47.0,20,Month-to-month,Fiber optic,Electronic check,5,1,4,112.03,No
C102612,Female,0,No,50.0,17,Two year,Fiber optic,Electronic check,3,3,4,104.46,No
C102613,Female,0,No,66.0,19,Two year,DSL,Mailed check,2,5,3,63.74,No
C102614,Female,0,Yes,42.0,12,Month-to-month,DSL,Electronic check,3,4,3,68.33,No
C102615,Female,0,Yes,39.0,4,Month-to-month,DSL,Electronic check,2,0,3,50.77,No
C102616,Female,0,Yes,53.0,4,Month-to-month,No,Mailed check,2,1,5,15.0,No
C102617,Male,0,No,19.0,20,Month-to-month,Fiber optic,Electronic check,3,1,3,100.3,No
C102618,Male,0,Yes,41.0,17,Month-to-month,No,Electronic check,1,3,3,26.13,Yes
C102619,Male,0,No,43.0,43,Two year,Fiber optic,Electronic check,2,3,4,102.45,No
C102620,Male,0,Yes,31.0,5,Month-to-month,Fiber optic,Mailed check,3,1,4,90.0,No
C102621,Male,1,Yes,61.0,9,Month-to-month,Fiber optic,Mailed check,7,0,3,120.16,Yes
C102622,Female,0,No,29.0,10,Month-to-month,No,Electronic check,1,2,4,23.65,No
C102623,Female,0,No,43.0,24,Month-to-month,DSL,Bank transfer,2,2,4,66.34,No
C102624,Female,1,Yes,49.0,16,One year,DSL,Bank transfer,4,2,4,55.08,No
C102625,Female,0,No,65.0,5,Month-to-month,Fiber optic,Bank transfer,3,2,4,95.78,Yes
C102626,Female,0,No,45.0,13,Month-to-month,No,Mailed check,3,1,5,33.43,No
C102627,Female,0,No,59.0,10,Month-to-month,No,Electronic check,4,1,5,44.53,No
C102628,Female,0,No,56.0,44,Two year,Fiber optic,Mailed check,4,1,3,109.9,No
C102629,Male,1,No,47.0,21,Month-to-month,DSL,Credit card,4,1,5,64.5,No
C102630,Male,0,No,29.0,66,Two year,DSL,Mailed check,1,1,4,43.38,No
C102631,Male,0,Yes,23.0,6,Month-to-month,No,Electronic check,3,2,3,51.18,Yes
C102632,Male,0,No,47.0,20,Two year,Fiber optic,Electronic check,5,2,4,102.54,Yes
C102633,Female,0,Yes,37.0,2,One year,DSL,Credit card,4,1,5,65.28,No
C102634,Female,1,Yes,59.0,5,Month-to-month,No,Bank transfer,2,2,5,31.39,Yes
C102635,Female,0,Yes,56.0,24,Two year,DSL,Electronic check,2,3,4,45.56,No
C102636,Male,0,Yes,42.0,40,One year,Fiber optic,Electronic check,3,1,5,103.92,No
C102637,Female,0,No,28.0,8,Month-to-month,Fiber optic,Credit card,4,1,5,109.1,No
C102638,Female,0,No,53.0,16,Month-to-month,DSL,Electronic check,1,1,3,38.89,No
C102639,Female,1,No,30.0,11,One year,DSL,Mailed check,5,2,5,75.61,No
C102640,Male,0,Yes,34.0,7,One year,DSL,Bank transfer,3,1,4,52.03,No
C102641,Female,0,Yes,,17,One year,Fiber optic,Mailed check,3,2,4,98.66,No
C102642,Male,0,No,43.0,21,One year,Fiber optic,Electronic check,6,0,3,115.2,No
C102643,Male,0,Yes,63.0,9,One year,DSL,Electronic check,1,0,5,44.04,No
C102644,Male,0,No,45.0,6,One year,No,Credit card,4,1,4,40.91,No
C102645,Male,1,No,38.0,11,One year,Fiber optic,Mailed check,3,2,4,105.48,No
C102646,Female,0,No,22.0,13,Month-to-month,DSL,Credit card,0,2,4,44.03,No
C102647,Male,1,No,53.0,26,Two year,DSL,Mailed check,3,1,4,61.65,No
C102648,Male,0,No,33.0,4,Month-to-month,DSL,Credit card,1,1,4,57.79,No
C102649,Female,0,Yes,47.0,4,Month-to-month,No,Credit card,2,1,4,32.56,No
C102650,Female,0,No,40.0,29,One year,DSL,Mailed check,1,2,4,60.01,No
C102651,Male,0,Yes,58.0,7,Month-to-month,Fiber optic,Electronic check,5,2,4,111.71,No
C102652,Female,1,Yes,43.0,2,Month-to-month,No,Bank transfer,1,2,4,33.57,No
C102653,Male,0,Yes,44.0,18,Month-to-month,Fiber optic,Bank transfer,2,0,3,80.83,Yes
C102654,Male,0,No,52.0,5,One year,Fiber optic,Mailed check,5,4,4,114.34,No
C102655,Male,0,Yes,77.0,50,Two year,No,Credit card,3,3,4,38.05,No
C102656,Male,0,Yes,58.0,11,One year,Fiber optic,Electronic check,2,2,3,87.55,No
C102657,Female,0,Yes,44.0,4,Month-to-month,DSL,Electronic check,4,2,4,58.49,No
C102658,Male,0,No,45.0,9,Month-to-month,Fiber optic,Bank transfer,3,1,4,88.26,No
C102659,Female,0,No,37.0,7,Month-to-month,No,Electronic check,2,3,4,25.56,No
C102660,Female,0,No,31.0,6,Month-to-month,Fiber optic,Mailed check,2,4,3,90.58,Yes
C102661,Female,0,No,37.0,10,Month-to-month,Fiber optic,Credit card,1,5,3,87.34,Yes
C102662,Female,0,Yes,33.0,3,Month-to-month,No,Bank transfer,1,3,3,24.09,No
C102663,Male,0,Yes,55.0,9,Month-to-month,Fiber optic,Credit card,3,2,4,94.01,Yes
C102664,Female,0,No,29.0,10,Month-to-month,DSL,Bank transfer,1,0,2,50.54,Yes
C102665,Male,1,Yes,65.0,11,One year,DSL,Bank transfer,3,0,5,78.37,No
C102666,Female,0,Yes,56.0,1,Two year,Fiber optic,Bank transfer,4,0,5,82.73,No
C102667,Female,0,Yes,45.0,22,Two year,DSL,Electronic check,3,1,5,55.39,No
C102668,Male,0,No,45.0,14,One year,No,Mailed check,3,4,4,35.96,No
C102669,Male,0,Yes,37.0,7,Month-to-month,Fiber optic,Electronic check,4,1,4,101.23,Yes
C102670,Male,0,No,49.0,3,One year,Fiber optic,Credit card,3,0,5,89.53,No
C102671,Female,0,Yes,61.0,9,Month-to-month,Fiber optic,Electronic check,4,0,3,87.59,No
C102672,Female,0,No,34.0,31,One year,Fiber optic,Electronic check,4,1,4,103.63,No
C102673,Male,0,Yes,22.0,14,One year,Fiber optic,Bank transfer,5,3,4,116.84,No
C102674,Male,0,Yes,56.0,6,One year,DSL,Mailed check,1,1,5,40.03,No
C102675,Male,0,Yes,50.0,34,Two year,Fiber optic,Electronic check,3,1,4,95.77,No
C102676,Male,1,No,28.0,43,One year,No,Electronic check,2,1,5,42.93,No
C102677,Female,0,Yes,34.0,8,One year,Fiber optic,Credit card,2,0,4,90.2,No
C102678,Male,0,No,32.0,4,Month-to-month,Fiber optic,Mailed check,2,0,4,94.42,No
C102679,Male,1,No,34.0,56,Two year,DSL,Electronic check,4,3,4,69.38,No
C102680,Male,0,No,40.0,7,Month-to-month,No,Mailed check,3,1,5,31.82,No
C102681,Male,0,Yes,41.0,4,Two year,No,Electronic check,0,4,5,29.16,No
C102682,Female,0,Yes,35.0,26,Month-to-month,Fiber optic,Electronic check,6,2,4,113.64,No
C102683,Male,1,Yes,34.0,1,Month-to-month,Fiber optic,Credit card,4,2,4,103.35,No
C102684,Female,0,No,42.0,4,Two year,Fiber optic,Mailed check,3,2,4,94.69,No
C102685,Male,1,No,48.0,3,Month-to-month,Fiber optic,Electronic check,4,1,3,91.81,Yes
C102686,Male,0,No,40.0,41,Two year,No,Credit card,5,0,5,45.47,No
C102687,Female,0,No,62.0,14,Month-to-month,DSL,Credit card,0,0,4,46.27,No
C102688,Male,1,Yes,53.0,7,Two year,Fiber optic,Electronic check,1,2,4,96.1,No
C102689,Female,0,Yes,21.0,8,One year,DSL,Mailed check,3,1,4,55.48,No
C102690,Female,0,No,53.0,21,One year,DSL,Credit card,1,2,5,45.94,No
C102691,Male,0,Yes,54.0,21,Month-to-month,Fiber optic,Mailed check,5,4,3,109.1,Yes
C102692,Female,0,Yes,38.0,0,Month-to-month,DSL,Mailed check,2,1,4,40.16,No
C102693,Female,1,No,23.0,4,Two year,Fiber optic,Mailed check,4,2,4,100.6,Yes
C102694,Female,0,Yes,45.0,5,Month-to-month,DSL,Mailed check,3,4,3,54.42,No
C102695,Female,0,No,45.0,2,Month-to-month,Fiber optic,Bank transfer,2,0,4,102.06,No
C102696,Female,0,No,,36,One year,DSL,Mailed check,2,3,5,62.55,No
C102697,Female,0,No,23.0,8,Month-to-month,Fiber optic,Electronic check,5,0,3,98.52,No
C102698,Female,0,Yes,44.0,17,Month-to-month,Fiber optic,Credit card,1,0,4,81.55,No
C102699,Female,0,Yes,42.0,10,Month-to-month,No,Electronic check,1,1,3,19.21,No
C102700,Male,0,No,39.0,13,Month-to-month,No,Mailed check,1,5,3,18.72,No
C102701,Male,1,Yes,44.0,14,Two year,DSL,Bank transfer,0,1,5,39.01,No
C102702,Female,0,Yes,28.0,1,Month-to-month,DSL,Bank transfer,2,2,4,52.08,No
C102703,Male,0,Yes,38.0,21,Two year,Fiber optic,Mailed check,5,0,5,107.74,No
C102704,Female,1,Yes,53.0,15,Month-to-month,Fiber optic,Bank transfer,1,2,3,92.36,Yes
C102705,Female,0,Yes,40.0,26,Month-to-month,DSL,Electronic check,0,2,3,37.51,No
C102706,Male,0,No,20.0,13,One year,DSL,Bank transfer,4,1,5,62.45,No
C102707,Female,0,Yes,38.0,14,Month-to-month,Fiber optic,Credit card,6,2,4,126.77,Yes
C102708,Female,1,Yes,29.0,9,One year,No,Credit card,3,1,5,41.93,No
C102709,Female,0,No,49.0,17,Two year,No,Bank transfer,2,1,5,29.89,No
C102710,Female,1,No,50.0,8,Month-to-month,DSL,Electronic check,4,1,4,66.17,Yes
C102711,Male,0,Yes,20.0,45,One year,Fiber optic,Electronic check,2,0,5,82.39,No
C102712,Female,0,Yes,,13,Month-to-month,DSL,Mailed check,0,0,4,45.33,No
C102713,Female,0,No,28.0,12,Month-to-month,Fiber optic,Mailed check,6,1,3,119.04,No
C102714,Female,0,No,68.0,22,Month-to-month,Fiber optic,Electronic check,1,0,4,73.17,No
C102715,Male,0,No,44.0,12,Two year,No,Credit card,3,1,5,36.3,No
C102716,Female,0,No,26.0,7,Month-to-month,Fiber optic,Credit card,4,0,3,111.51,No
C102717,Male,0,Yes,28.0,36,Two year,DSL,Electronic check,3,1,4,52.26,No
C102718,Male,0,No,50.0,5,Month-to-month,Fiber optic,Mailed check,3,1,3,101.85,No
C102719,Female,0,Yes,39.0,6,Month-to-month,No,Bank transfer,3,0,4,52.69,No
C102720,Female,0,No,44.0,10,Month-to-month,DSL,Electronic check,3,2,3,63.29,Yes
C102721,Male,0,No,69.0,23,Two year,DSL,Mailed check,4,5,4,78.21,Yes
C102722,Female,0,No,35.0,6,One year,Fiber optic,Mailed check,6,2,4,97.59,Yes
C102723,Male,0,Yes,46.0,4,Month-to-month,Fiber optic,Electronic check,4,1,2,97.12,Yes
C102724,Male,0,Yes,66.0,9,Two year,No,Bank transfer,3,1,4,45.55,No
C102725,Female,0,No,49.0,14,Month-to-month,Fiber optic,Credit card,9,1,3,118.9,Yes
C102726,Female,0,No,21.0,13,Two year,Fiber optic,Mailed check,1,0,4,90.15,No
C102727,Male,1,No,53.0,36,Two year,Fiber optic,Mailed check,3,1,4,113.67,No
C102728,Male,0,Yes,28.0,18,One year,No,Electronic check,5,2,5,44.9,No
C102729,Male,0,Yes,66.0,24,Two year,Fiber optic,Credit card,3,0,5,98.2,No
C102730,Male,0,No,33.0,3,Month-to-month,No,Credit card,1,0,4,32.74,No
C102731,Female,0,Yes,85.0,18,One year,DSL,Electronic check,1,3,5,62.23,No
C102732,Female,0,No,67.0,22,One year,No,Credit card,2,0,4,24.0,No
C102733,Female,0,Yes,33.0,14,Month-to-month,Fiber optic,Electronic check,4,0,4,94.43,Yes
C102734,Female,0,No,45.0,6,One year,DSL,Electronic check,0,1,4,49.52,No
C102735,Female,0,No,56.0,7,Month-to-month,DSL,Bank transfer,2,0,4,57.64,No
C102736,Male,0,No,57.0,16,Month-to-month,Fiber optic,Mailed check,3,3,3,105.75,Yes
C102737,Female,0,Yes,52.0,15,Month-to-month,Fiber optic,Mailed check,5,2,4,102.86,No
C102738,Female,0,No,64.0,8,Month-to-month,No,Bank transfer,5,1,4,47.03,No
C102739,Female,0,Yes,43.0,3,Month-to-month,Fiber optic,Electronic check,1,0,4,83.59,Yes
C102740,Female,1,No,39.0,43,Two year,DSL,Electronic check,4,3,3,74.42,No
C102741,Female,0,Yes,40.0,8,Month-to-month,Fiber optic,Mailed check,8,2,2,122.16,Yes
C102742,Male,0,Yes,58.0,7,One year,DSL,Electronic check,5,4,4,68.55,No
C102743,Male,1,Yes,50.0,7,Month-to-month,Fiber optic,Electronic check,2,2,2,90.99,Yes
C102744,Male,0,Yes,49.0,3,Month-to-month,Fiber optic,Electronic check,2,2,3,90.24,No
C102745,Female,0,No,,14,Month-to-month,No,Credit card,3,1,4,32.05,No
C102746,Male,0,Yes,19.0,2,Month-to-month,Fiber optic,Credit card,5,3,2,97.04,Yes
C102747,Male,1,No,50.0,34,One year,No,Electronic check,2,2,4,37.59,No
C102748,Female,0,No,48.0,20,One year,No,Electronic check,1,1,5,47.66,No
C102749,Female,0,Yes,70.0,3,Month-to-month,Fiber optic,Bank transfer,2,3,3,95.86,Yes
C102750,Female,0,No,22.0,6,Month-to-month,Fiber optic,Credit card,4,1,3,97.7,No
C102751,Male,1,Yes,68.0,18,Two year,Fiber optic,Electronic check,4,2,3,100.57,No
C102752,Male,0,Yes,46.0,4,Month-to-month,DSL,Credit card,4,1,4,70.22,No
C102753,Female,0,Yes,52.0,9,Month-to-month,No,Mailed check,1,2,4,21.95,No
C102754,Female,1,No,70.0,44,One year,Fiber optic,Credit card,4,2,4,104.9,No
C102755,Male,0,Yes,53.0,4,Month-to-month,DSL,Electronic check,2,2,4,46.78,No
C102756,Male,0,No,51.0,26,Two year,No,Credit card,3,0,4,34.89,No
C102757,Female,0,No,49.0,16,One year,DSL,Mailed check,5,3,3,84.61,No
C102758,Female,0,No,38.0,9,Month-to-month,No,Credit card,3,4,3,43.1,Yes
C102759,Male,1,Yes,,1,Month-to-month,DSL,Mailed check,1,4,3,58.94,Yes
C102760,Female,0,No,34.0,36,One year,Fiber optic,Mailed check,5,1,4,112.99,No
C102761,Male,0,No,44.0,35,Month-to-month,Fiber optic,Credit card,1,4,4,78.77,No
C102762,Male,0,No,19.0,24,Two year,Fiber optic,Bank transfer,4,2,4,89.32,No
C102763,Male,0,No,51.0,27,One year,DSL,Bank transfer,4,2,4,70.52,No
C102764,Male,1,No,43.0,11,Month-to-month,DSL,Mailed check,6,1,4,87.35,Yes
C102765,Female,0,Yes,40.0,6,One year,DSL,Credit card,5,0,4,87.23,No
C102766,Female,0,Yes,48.0,8,Month-to-month,No,Credit card,2,2,4,27.21,No
C102767,Male,0,Yes,23.0,5,Month-to-month,DSL,Electronic check,3,0,4,61.28,Yes
C102768,Male,1,Yes,74.0,14,One year,Fiber optic,Bank transfer,3,0,4,104.33,No
C102769,Male,0,Yes,43.0,17,One year,No,Credit card,3,2,5,44.32,No
C102770,Male,0,Yes,43.0,18,One year,No,Bank transfer,2,4,4,21.81,No
C102771,Male,0,Yes,31.0,4,Month-to-month,DSL,Credit card,2,1,3,65.2,No
C102772,Female,0,No,45.0,18,One year,No,Credit card,1,4,4,38.28,No
C102773,Female,0,Yes,66.0,7,Month-to-month,DSL,Bank transfer,2,2,5,53.51,Yes
C102774,Female,0,No,61.0,34,One year,Fiber optic,Bank transfer,5,0,4,113.17,No
C102775,Female,0,No,58.0,26,One year,Fiber optic,Credit card,6,0,2,115.79,No
C102776,Male,0,No,53.0,30,One year,DSL,Credit card,5,6,3,69.16,No
C102777,Male,0,No,40.0,47,Two year,DSL,Credit card,1,2,4,42.03,No
C102778,Male,1,Yes,23.0,11,Two year,Fiber optic,Electronic check,4,3,3,104.95,No
C102779,Male,0,Yes,42.0,38,Two year,Fiber optic,Electronic check,7,3,4,124.87,No
C102780,Male,1,Yes,41.0,10,Two year,No,Mailed check,1,1,5,26.63,No
C102781,Female,0,Yes,61.0,40,One year,Fiber optic,Bank transfer,5,1,4,96.85,Yes
C102782,Male,0,No,,37,Two year,No,Electronic check,5,1,5,34.93,No
C102783,Female,1,No,69.0,10,Two year,Fiber optic,Electronic check,4,2,4,102.98,Yes
C102784,Female,0,Yes,63.0,18,One year,No,Electronic check,2,1,4,26.83,No
