customer_id,age,income,loan_amount,credit_score,employment_years,debt_to_income,num_credit_lines,home_ownership,loan_purpose,default
L203033,30,6414,6014,558.0,15.0,44.4,5,Rent,Education,No
L203034,41,4412,2551,588.0,12.0,18.1,2,Own,Business,No
L203035,44,8574,10236,500.0,9.0,54.0,11,Rent,Business,Yes
L203036,37,2205,1903,676.0,8.0,28.1,7,Mortgage,House,No
L203037,42,2474,2512,792.0,0.0,53.8,7,Own,Personal,No
L203038,30,4849,4217,612.0,1.0,34.1,3,Rent,Personal,Yes
L203039,38,9057,10773,647.0,12.0,44.1,6,Own,Business,Yes
L203040,46,31336,20000,731.0,7.0,16.1,5,,House,Yes
L203041,42,4670,3360,679.0,1.0,30.1,1,Rent,Business,Yes
L203042,34,2405,1363,592.0,1.0,21.5,1,Rent,Personal,No
L203043,42,6703,5913,767.0,11.0,24.6,2,Mortgage,Personal,No
L203044,47,6716,5307,674.0,12.0,25.7,7,Rent,Car,No
L203045,20,6420,5324,644.0,0.0,17.5,3,Own,Car,No
L203046,52,3867,2100,650.0,9.0,12.7,9,Rent,Car,Yes
L203047,37,3728,2344,701.0,10.0,24.2,3,Rent,Education,No
L203048,44,2672,2026,617.0,5.0,33.2,10,Rent,Education,Yes
L203049,52,5151,5353,770.0,14.0,39.0,4,Mortgage,Education,No
L203050,26,3055,2942,748.0,6.0,42.3,11,Own,Business,No
L203051,33,2881,918,661.0,0.0,5.1,8,Mortgage,House,No
L203052,37,4237,1888,664.0,7.0,21.4,4,Rent,Car,Yes
L203053,32,4120,934,601.0,15.0,8.5,7,Rent,House,No
L203054,57,4032,838,615.0,6.0,6.7,11,Mortgage,Car,No
L203055,31,5840,2478,581.0,3.0,16.9,5,Mortgage,Personal,No
L203056,34,5142,5139,646.0,11.0,35.2,6,Own,House,Yes
L203057,42,4481,4950,664.0,9.0,31.9,8,Rent,Business,No
L203058,28,5329,3154,549.0,8.0,15.3,4,Rent,House,Yes
L203059,36,3215,2454,708.0,10.0,19.2,6,Rent,Business,No
L203060,43,5190,4702,599.0,5.0,34.4,10,Mortgage,Education,Yes
L203061,37,5271,6077,689.0,5.0,51.6,2,Rent,Car,Yes
L203062,39,2295,2554,717.0,12.0,56.4,9,Own,Business,No
L203063,35,6792,1747,751.0,3.0,6.6,9,Rent,Car,No
L203064,25,3413,1530,737.0,16.0,16.6,10,Own,Education,No
L203065,43,5163,1286,776.0,14.0,25.0,10,Rent,Business,No
L203066,58,7096,5794,717.0,2.0,29.4,6,Rent,Education,Yes
L203067,40,6666,6069,672.0,15.0,31.4,6,Rent,Personal,No
L203068,42,5062,2573,627.0,9.0,19.3,10,Rent,House,No
L203069,47,4348,4582,652.0,15.0,38.8,7,Own,Car,No
L203070,27,6706,4378,774.0,9.0,20.7,4,Mortgage,Car,No
L203071,57,6214,7447,646.0,7.0,36.7,7,Rent,House,Yes
L203072,42,3887,779,660.0,7.0,20.8,10,Rent,House,Yes
L203073,56,3569,1105,763.0,0.0,16.8,1,Mortgage,Education,No
L203074,33,1500,753,644.0,13.0,33.0,7,Mortgage,Personal,Yes
L203075,58,34913,7873,604.0,4.0,16.7,1,Own,Personal,No
L203076,48,4851,4765,739.0,13.0,39.4,11,Rent,Business,No
L203077,46,7045,1781,602.0,16.0,5.0,8,Rent,Education,No
L203078,42,5646,5358,688.0,5.0,30.7,10,Own,House,No
L203079,38,7402,1870,676.0,,7.3,6,Own,Education,No
L203080,52,3745,1695,682.0,13.0,10.4,1,Rent,House,No
L203081,41,7049,7340,491.0,6.0,27.1,11,Rent,Business,Yes
L203082,20,4048,4660,715.0,15.0,38.9,1,Mortgage,Personal,Yes
L203083,29,6400,3933,656.0,5.0,23.0,4,Own,Education,No
L203084,38,2374,2777,703.0,15.0,59.5,7,Mortgage,Car,No
L203085,43,5423,4484,695.0,6.0,27.7,5,Mortgage,Personal,No
L203086,39,1500,924,682.0,10.0,29.9,5,Mortgage,House,No
L203087,52,4519,4532,632.0,13.0,32.3,8,Own,Personal,No
L203088,20,5793,2869,633.0,11.0,18.0,2,Rent,Personal,No
L203089,41,4062,1892,656.0,13.0,18.4,4,Rent,House,No
L203090,22,3109,2663,672.0,1.0,47.1,4,Rent,Car,Yes
L203091,48,6523,3852,630.0,6.0,5.0,11,Rent,Personal,No
L203092,39,4814,1617,726.0,8.0,6.9,8,Mortgage,Business,No
L203093,44,4119,1100,637.0,4.0,12.7,6,Own,House,No
L203094,31,5075,5013,591.0,13.0,42.9,10,Rent,Education,Yes
L203095,53,9746,8537,702.0,5.0,25.6,9,Mortgage,Business,Yes
L203096,50,7076,4329,792.0,4.0,24.2,10,Rent,Car,No
L203097,46,7093,7776,578.0,13.0,44.0,9,Own,Car,Yes
L203098,39,5784,3533,651.0,3.0,36.2,4,Own,House,No
L203099,46,5300,4825,734.0,3.0,38.1,10,Rent,Car,Yes
L203100,33,1500,1664,700.0,11.0,43.2,7,Rent,Car,No
L203101,49,3778,3932,703.0,15.0,36.0,3,Own,Car,No
L203102,56,4135,2940,662.0,9.0,33.3,6,Own,Car,Yes
L203103,51,1625,1431,474.0,0.0,33.2,1,Mortgage,House,Yes
L203104,33,2917,1790,678.0,11.0,20.0,5,Own,Personal,Yes
L203105,44,1500,1271,686.0,5.0,26.1,6,Mortgage,Education,No
L203106,27,4931,2256,739.0,14.0,15.9,5,Rent,Education,No
L203107,46,6474,4109,607.0,6.0,31.0,7,Mortgage,Education,No
L203108,45,6992,2864,778.0,14.0,12.3,4,,Car,No
L203109,21,5747,1369,638.0,6.0,9.8,5,Mortgage,Personal,No
L203110,28,3266,2575,626.0,5.0,27.1,4,Own,Education,No
L203111,37,1522,1620,610.0,0.0,43.9,9,Own,Education,No
L203112,37,1838,415,733.0,5.0,9.7,2,Own,Personal,No
L203113,28,2716,1076,583.0,9.0,9.5,1,Own,Personal,No
L203114,44,3400,2245,704.0,9.0,33.1,4,Rent,House,Yes
L203115,43,4712,4080,603.0,11.0,23.0,6,Mortgage,Personal,Yes
L203116,38,3175,1179,657.0,14.0,23.9,10,Own,Personal,Yes
L203117,32,5610,1440,553.0,8.0,12.9,8,Mortgage,Personal,No
L203118,50,4582,3295,715.0,8.0,33.5,4,Mortgage,Car,No
L203119,57,5019,5113,649.0,14.0,27.5,1,Mortgage,Personal,No
L203120,35,7052,1659,699.0,9.0,9.0,9,Own,Education,No
L203121,34,2876,1580,,3.0,34.2,3,Own,Business,No
L203122,45,5754,4969,697.0,5.0,33.4,6,Own,Car,No
L203123,36,4975,1645,657.0,0.0,14.3,10,Rent,Car,No
L203124,39,4400,1918,712.0,3.0,8.3,8,Rent,Car,No
L203125,47,6593,4849,697.0,0.0,17.9,11,Rent,Education,Yes
L203126,21,6582,7591,674.0,10.0,48.0,5,Own,Car,Yes
L203127,53,3296,1606,597.0,14.0,14.1,11,Rent,Car,No
L203128,41,4672,3212,,3.0,23.1,7,Rent,Personal,No
L203129,36,5506,3303,606.0,3.0,24.5,11,Rent,Personal,No
L203130,39,4509,4948,760.0,13.0,49.4,11,Own,Education,No
L203131,40,6053,1646,715.0,6.0,15.1,10,Rent,Personal,No
L203132,23,5506,4218,663.0,9.0,31.4,9,Rent,Business,No
L203133,55,8299,8682,621.0,,48.9,1,Mortgage,Car,Yes
L203134,40,2245,2667,605.0,4.0,55.9,11,Mortgage,Business,Yes
L203135,44,39041,20000,669.0,5.0,19.4,8,Mortgage,Business,No
L203136,50,3365,1951,789.0,5.0,36.5,2,Own,Car,No
L203137,30,6087,3724,660.0,0.0,15.8,1,Own,House,No
L203138,45,2089,1152,744.0,10.0,9.8,4,Mortgage,House,No
L203139,37,5623,4519,679.0,11.0,43.2,6,Mortgage,Business,No
L203140,48,3866,3632,,8.0,32.0,8,Mortgage,Car,No
L203141,20,3679,3751,627.0,15.0,19.4,1,Rent,Personal,Yes
L203142,39,2396,1477,646.0,7.0,22.1,1,Own,House,No
L203143,34,4163,3816,602.0,11.0,46.5,10,Mortgage,Business,No
L203144,44,6952,7760,681.0,10.0,42.2,2,Own,Personal,No
L203145,45,4955,5554,643.0,4.0,30.6,9,Rent,Personal,No
L203146,33,6130,5542,685.0,14.0,33.8,4,Rent,Personal,Yes
L203147,33,7996,6692,591.0,9.0,32.0,7,Rent,Car,Yes
L203148,39,5475,4005,692.0,13.0,26.6,3,Rent,Personal,Yes
L203149,31,3994,1530,672.0,1.0,9.6,11,Rent,Business,No
L203150,48,5841,1890,670.0,9.0,7.6,1,Rent,Personal,No
L203151,36,4020,2757,687.0,6.0,33.3,1,Rent,Personal,Yes
L203152,20,4092,1471,643.0,4.0,9.7,9,Own,House,No
L203153,36,2264,1759,850.0,15.0,32.4,4,Rent,Business,No
L203154,30,6667,5638,693.0,9.0,35.1,11,Mortgage,House,No
L203155,24,32138,20000,667.0,1.0,20.0,3,Rent,House,Yes
L203156,28,5328,1260,712.0,6.0,5.0,5,Rent,Education,No
L203157,41,3135,808,624.0,13.0,10.9,1,Rent,Education,No
L203158,53,5785,1813,621.0,4.0,5.0,3,Own,Business,No
L203159,43,3629,1283,716.0,3.0,30.1,4,Rent,Personal,No
L203160,34,4745,5646,722.0,7.0,43.0,6,Own,Business,Yes
L203161,45,6580,3583,743.0,10.0,18.7,9,Rent,Personal,No
L203162,35,6423,3160,560.0,4.0,25.6,3,Rent,Personal,Yes
L203163,33,4960,1251,651.0,10.0,8.7,4,Own,Personal,No
L203164,28,1817,1518,683.0,8.0,30.1,5,Rent,Personal,No
L203165,22,10387,8852,710.0,9.0,23.4,8,Mortgage,Education,No
L203166,36,8143,3057,697.0,0.0,15.8,9,Rent,House,No
L203167,42,6301,7052,600.0,8.0,40.4,3,Mortgage,Personal,Yes
L203168,39,3644,3646,696.0,7.0,56.7,3,Mortgage,Business,Yes
L203169,36,4796,2064,682.0,10.0,15.6,7,Mortgage,Business,No
L203170,31,4022,2758,682.0,5.0,9.3,9,Mortgage,Personal,No
L203171,46,7275,4790,583.0,6.0,33.9,1,Rent,Personal,Yes
L203172,27,5473,3002,595.0,11.0,13.9,1,Rent,Car,No
L203173,48,3589,3652,787.0,15.0,41.6,2,Mortgage,Education,No
L203174,30,4153,1284,729.0,1.0,23.6,6,Rent,Business,Yes
L203175,32,7018,4318,656.0,11.0,22.1,3,,House,No
L203176,25,7880,4949,657.0,14.0,23.5,8,Own,Personal,No
L203177,35,7751,5183,816.0,11.0,34.2,5,Rent,Personal,No
L203178,50,6363,6753,663.0,14.0,53.9,3,Rent,House,No
L203179,45,4545,1901,652.0,5.0,15.6,8,Own,House,No
L203180,50,1500,454,604.0,14.0,28.3,8,Mortgage,Business,No
L203181,45,5535,4527,644.0,4.0,18.8,2,Rent,Car,Yes
L203182,29,4997,1868,542.0,8.0,7.7,5,Rent,Education,Yes
L203183,37,5252,1444,696.0,5.0,7.2,3,Own,House,Yes
L203184,32,5097,3194,748.0,6.0,33.5,7,Own,Personal,No
L203185,53,2613,1097,749.0,0.0,18.6,2,Own,Personal,No
L203186,28,6003,3369,611.0,0.0,17.0,9,Rent,House,Yes
L203187,49,6138,2822,499.0,14.0,9.4,2,Mortgage,Personal,No
L203188,49,6228,1823,,0.0,5.0,11,Mortgage,Personal,No
L203189,58,6704,5097,752.0,9.0,34.5,2,Own,Education,No
L203190,36,6087,1382,548.0,2.0,6.0,6,Mortgage,Car,No
L203191,47,4262,4971,634.0,4.0,54.8,3,Own,Personal,Yes
L203192,63,4872,2637,685.0,11.0,10.2,3,Own,House,No
L203193,34,5164,4623,601.0,9.0,39.2,10,Mortgage,Education,Yes
L203194,25,5194,5248,539.0,7.0,40.1,2,Own,Car,Yes
L203195,21,6797,3256,608.0,14.0,14.3,5,Rent,Education,No
L203196,47,6159,5843,,7.0,33.6,11,Own,House,Yes
L203197,21,8739,9022,528.0,14.0,42.1,5,,Business,Yes
L203198,36,8972,3959,735.0,3.0,17.4,7,Rent,Car,No
L203199,44,5143,6133,769.0,2.0,40.6,8,Own,Business,No
L203200,42,1500,331,662.0,7.0,13.0,8,Own,Personal,No
L203201,44,7226,3013,711.0,8.0,26.3,3,Rent,Car,No
L203202,42,4027,3947,556.0,4.0,37.3,6,Rent,Personal,Yes
L203203,53,3557,1402,650.0,7.0,20.4,5,Mortgage,Car,No
L203204,30,4283,3847,619.0,15.0,34.7,4,Mortgage,Business,No
L203205,33,4196,4429,689.0,6.0,61.5,10,Rent,Education,Yes
L203206,32,6102,7074,471.0,0.0,46.5,6,Own,Education,Yes
L203207,48,2193,1479,639.0,0.0,32.6,4,Rent,House,Yes
L203208,49,3060,3584,704.0,18.0,56.2,8,Rent,House,No
L203209,45,5618,3436,677.0,15.0,19.3,9,Own,Car,No
L203210,52,6121,2559,715.0,6.0,22.4,1,Rent,Personal,No
L203211,28,6155,4394,618.0,12.0,35.5,1,Mortgage,Business,No
L203212,57,3583,3045,462.0,9.0,37.4,4,Rent,Personal,Yes
L203213,55,3239,2131,737.0,14.0,32.4,6,Rent,Personal,No
L203214,47,4088,3135,,3.0,25.5,8,Own,Personal,No
L203215,58,5432,3348,770.0,3.0,41.8,1,Mortgage,Business,No
L203216,23,7674,5562,,15.0,9.8,3,Own,Car,No
L203217,35,1500,1729,689.0,1.0,39.4,4,Mortgage,Personal,No
L203218,33,4603,3221,823.0,8.0,17.3,10,Own,Car,No
L203219,47,2601,1179,530.0,8.0,31.9,2,Mortgage,Education,Yes
L203220,29,2026,1942,691.0,12.0,37.3,9,Rent,Personal,No
L203221,48,6741,3624,745.0,9.0,13.9,3,Rent,Education,No
L203222,54,5980,6077,675.0,7.0,35.8,4,Mortgage,Car,Yes
L203223,47,5809,1492,665.0,6.0,5.0,4,Own,House,No
L203224,43,6658,3543,556.0,3.0,26.3,1,Own,Personal,Yes
L203225,30,4137,1218,763.0,7.0,17.6,5,Mortgage,Personal,No
L203226,32,4221,1204,735.0,14.0,13.8,5,Rent,Business,No
L203227,52,8934,7669,,7.0,28.6,2,Rent,Personal,Yes
L203228,48,4556,2667,658.0,15.0,35.6,1,Own,Car,No
L203229,40,6323,6775,638.0,12.0,49.1,5,Rent,House,Yes
L203230,36,5011,3590,660.0,10.0,14.7,5,Own,House,No
L203231,20,1673,829,779.0,7.0,18.3,7,Rent,Car,No
L203232,29,1500,1381,642.0,5.0,27.6,11,Rent,House,No
L203233,59,3958,3261,764.0,16.0,44.7,10,Rent,Car,No
L203234,27,6901,6898,650.0,12.0,36.4,10,Own,Education,No
L203235,42,6419,5415,600.0,7.0,22.7,2,Rent,Car,Yes
L203236,50,6645,2439,515.0,16.0,13.5,8,Rent,House,Yes
L203237,27,3223,2805,700.0,11.0,47.5,5,,Personal,Yes
L203238,42,7909,4679,714.0,1.0,30.6,5,Rent,Car,No
L203239,49,3263,2164,579.0,6.0,22.4,9,Own,Car,Yes
L203240,40,5383,6037,763.0,12.0,43.5,2,Mortgage,House,No
L203241,69,4981,2789,563.0,16.0,30.4,10,Mortgage,Personal,No
L203242,23,4687,3806,710.0,20.0,43.6,11,Rent,Business,No
L203243,51,7409,4175,713.0,8.0,10.1,2,,Business,No
L203244,38,3731,1100,735.0,11.0,13.0,5,Rent,Car,No
L203245,48,2571,1680,522.0,5.0,23.3,1,Own,Education,Yes
L203246,44,5036,4014,735.0,4.0,28.0,11,Mortgage,House,No
L203247,33,4280,2600,650.0,0.0,35.0,5,Rent,House,Yes
L203248,42,11079,6544,636.0,10.0,12.8,5,Own,Business,No
L203249,21,6218,6345,718.0,,47.3,8,Own,Personal,No
L203250,46,4263,979,727.0,,5.0,6,Mortgage,Car,No
L203251,43,3099,1536,521.0,8.0,14.0,11,Mortgage,Personal,No
L203252,46,1615,1634,570.0,14.0,40.7,6,Own,Car,Yes
L203253,51,3155,3535,,23.0,34.3,5,Mortgage,House,No
L203254,44,5207,3188,693.0,4.0,42.1,5,Own,Car,Yes
L203255,41,7569,8241,673.0,0.0,37.8,8,Mortgage,Personal,No
L203256,31,7019,2800,591.0,10.0,9.6,1,Rent,Car,No
L203257,33,5412,2281,691.0,13.0,11.3,9,Mortgage,Education,No
L203258,52,4418,4622,745.0,0.0,46.5,6,Rent,Car,No
L203259,54,5484,6050,822.0,12.0,51.4,9,Rent,Education,No
L203260,38,4066,1719,635.0,6.0,13.4,2,Rent,House,No
L203261,40,8093,2099,721.0,10.0,12.9,3,Rent,Car,No
L203262,31,4659,1353,790.0,3.0,14.8,1,Own,Personal,No
L203263,52,4845,2235,559.0,3.0,6.9,5,Mortgage,Personal,Yes
L203264,47,1500,1442,786.0,2.0,37.5,2,Rent,House,No
L203265,59,4648,3300,674.0,11.0,23.4,11,Rent,Business,No
L203266,31,6506,4265,665.0,5.0,13.8,1,Rent,House,No
L203267,36,3078,2414,622.0,9.0,33.1,9,,Personal,No
L203268,42,3649,3978,635.0,8.0,51.7,11,Mortgage,Business,Yes
L203269,46,6427,1867,608.0,2.0,12.0,9,Mortgage,Car,No
L203270,38,2342,2095,593.0,8.0,15.2,6,Mortgage,Personal,Yes
L203271,31,6904,7779,,9.0,41.4,11,Mortgage,Car,No
L203272,49,4042,1671,738.0,13.0,9.4,11,Mortgage,Car,No
L203273,47,4301,4463,587.0,15.0,55.7,8,Own,Personal,Yes
L203274,31,2977,2673,611.0,3.0,33.2,11,Own,Car,Yes
L203275,54,5680,1218,678.0,10.0,5.0,9,Mortgage,Car,No
L203276,52,9428,4069,582.0,0.0,16.9,5,Own,House,No
L203277,41,6407,5163,677.0,12.0,37.3,2,Mortgage,Personal,No
L203278,41,3444,2419,641.0,13.0,28.9,4,Mortgage,Car,No
L203279,46,7044,5128,545.0,0.0,22.7,3,Rent,House,Yes
L203280,31,4430,1913,693.0,6.0,13.6,10,Rent,House,No
L203281,40,7474,6540,621.0,4.0,41.1,7,Rent,House,Yes
L203282,20,6452,3009,732.0,6.0,19.5,10,Mortgage,Business,No
L203283,49,1500,884,646.0,5.0,39.8,10,Mortgage,House,No
L203284,24,3193,1817,610.0,8.0,23.5,10,,Personal,No
L203285,55,6700,5843,658.0,13.0,22.7,8,Mortgage,Business,No
L203286,37,5273,1531,747.0,6.0,10.0,5,Rent,House,No
L203287,38,3157,1280,789.0,3.0,11.7,2,Own,Education,No
L203288,34,3860,1546,702.0,7.0,5.0,9,Rent,Business,No
L203289,37,1569,484,619.0,7.0,13.4,1,Rent,Education,No
L203290,54,29926,12198,662.0,8.0,13.0,5,Own,Personal,No
L203291,20,8979,7247,,5.0,33.5,3,Own,Personal,Yes
L203292,53,6449,6012,649.0,10.0,51.9,8,Own,Business,No
L203293,43,8943,7694,642.0,14.0,33.4,8,Mortgage,Personal,No
L203294,28,6588,4448,592.0,2.0,35.2,1,Own,Business,Yes
L203295,29,6849,1729,728.0,10.0,8.6,4,Rent,Car,No
L203296,57,8553,9913,720.0,13.0,49.7,10,Own,Education,No
L203297,31,5679,2090,662.0,6.0,15.7,8,Mortgage,Car,No
L203298,28,4663,4049,748.0,14.0,36.9,9,Rent,House,No
L203299,51,6859,7633,701.0,8.0,43.5,9,Mortgage,Education,Yes
L203300,43,7617,6838,582.0,2.0,47.5,2,Rent,House,Yes
L203301,31,4136,1729,635.0,2.0,21.8,9,Rent,House,No
L203302,42,3701,1909,764.0,12.0,21.6,8,Rent,House,No
L203303,30,5250,1209,635.0,11.0,16.5,11,Rent,House,No
L203304,51,6497,5280,611.0,16.0,33.5,11,Own,Car,Yes
L203305,51,6437,5233,711.0,11.0,41.5,9,Rent,Personal,No
L203306,45,2436,2255,640.0,8.0,27.6,9,Own,House,No
L203307,44,8441,1781,699.0,10.0,25.5,3,Mortgage,Personal,No
L203308,58,3846,3915,657.0,8.0,42.1,5,Rent,Personal,No
L203309,40,4523,4246,604.0,6.0,28.4,11,,Personal,No
L203310,28,3375,1150,611.0,5.0,19.6,3,Rent,House,No
L203311,44,9857,5398,542.0,0.0,32.3,6,Mortgage,Personal,Yes
L203312,61,5436,4558,583.0,4.0,25.3,10,Rent,Car,No
L203313,30,3468,2413,704.0,8.0,24.1,5,Rent,Business,No
L203314,36,6555,2065,744.0,0.0,20.7,2,Own,House,No
L203315,44,6384,1834,617.0,5.0,16.0,3,Own,Business,No
L203316,39,4662,4576,564.0,13.0,35.7,7,Own,Personal,Yes
L203317,30,6513,2318,740.0,15.0,12.2,10,Own,Education,No
L203318,51,3514,1308,742.0,5.0,5.0,10,Mortgage,Business,No
L203319,63,4113,4240,711.0,5.0,33.3,5,Mortgage,Car,No
L203320,42,1500,1218,558.0,4.0,19.1,3,Own,Business,No
L203321,31,2617,2106,696.0,5.0,29.4,4,Own,Education,Yes
L203322,25,8254,5607,,14.0,32.6,6,Rent,Education,No
L203323,43,7955,6117,723.0,16.0,28.6,8,Rent,House,No
L203324,51,5118,4103,671.0,0.0,41.0,7,Mortgage,House,Yes
L203325,45,7993,9334,607.0,4.0,41.5,3,Rent,House,Yes
L203326,40,4712,1993,632.0,0.0,5.0,2,Mortgage,Business,No
L203327,34,4562,1891,742.0,8.0,25.8,3,,Education,No
L203328,29,5102,1312,687.0,6.0,13.2,5,Rent,Car,No
L203329,48,4775,4098,568.0,10.0,44.1,7,Mortgage,Car,Yes
L203330,49,4613,3455,779.0,11.0,27.3,8,Own,Education,No
L203331,25,7058,2197,741.0,,25.2,6,Rent,Personal,No
L203332,56,5270,2975,776.0,0.0,14.0,2,Own,Car,No
L203333,46,6282,2379,739.0,8.0,12.8,11,Rent,Education,No
L203334,54,6856,3644,595.0,0.0,24.5,2,Own,Personal,Yes
L203335,27,5699,6561,683.0,17.0,42.3,10,Mortgage,Car,No
L203336,26,3254,2874,702.0,6.0,37.1,11,Mortgage,House,No
L203337,39,2565,532,566.0,1.0,18.3,5,Mortgage,Personal,Yes
L203338,45,5268,2384,578.0,5.0,21.1,11,Rent,Car,Yes
L203339,58,4692,987,712.0,9.0,7.0,5,Mortgage,Business,No
L203340,47,5157,4718,718.0,12.0,46.4,1,Mortgage,Education,No
L203341,38,4971,3328,826.0,15.0,30.9,1,Rent,Car,No
L203342,30,9650,11522,,,47.7,9,Own,Car,No
L203343,52,2606,2433,542.0,6.0,36.7,7,Rent,Education,Yes
L203344,30,1500,1077,649.0,11.0,25.8,8,Mortgage,Personal,No
L203345,56,5598,5624,,11.0,46.9,5,Own,Car,Yes
L203346,37,4322,3911,635.0,9.0,43.2,3,Rent,Business,No
L203347,56,5569,2471,667.0,12.0,27.9,3,Mortgage,Education,No
L203348,47,6051,4419,615.0,5.0,32.7,3,Rent,House,Yes
L203349,39,7311,5527,744.0,8.0,25.9,1,Rent,Business,No
L203350,35,2287,1489,712.0,0.0,28.7,11,Mortgage,Car,No
L203351,37,3998,1516,603.0,15.0,10.7,11,Own,Education,No
L203352,44,5772,2444,623.0,6.0,18.2,3,Mortgage,Education,No
L203353,41,6387,3072,612.0,15.0,30.5,2,Mortgage,Education,No
L203354,34,8948,1881,530.0,5.0,17.9,8,Rent,House,No
L203355,38,6720,7506,607.0,10.0,51.9,10,Own,Personal,Yes
L203356,41,4898,4340,536.0,8.0,35.3,10,Own,Business,No
L203357,20,3397,3022,,5.0,42.8,6,Rent,Business,Yes
L203358,45,3984,3077,731.0,10.0,25.8,5,Rent,Personal,No
L203359,30,3933,3498,639.0,14.0,23.9,1,Rent,Personal,Yes
L203360,28,6179,7303,674.0,17.0,49.5,2,Mortgage,Education,No
L203361,23,5463,3197,735.0,12.0,20.4,2,Rent,House,No
L203362,22,2617,2388,715.0,2.0,50.8,7,Rent,Personal,No
L203363,26,4215,2358,800.0,1.0,35.4,7,,Car,No
L203364,33,6580,6937,678.0,14.0,36.7,6,Mortgage,Education,No
L203365,60,5633,5960,762.0,3.0,47.9,8,Mortgage,Education,No
L203366,35,6024,6640,667.0,11.0,28.3,4,Own,Personal,No
L203367,42,5689,1169,652.0,9.0,10.9,9,Rent,Personal,No
L203368,44,7928,3950,708.0,15.0,22.4,8,Rent,Personal,No
L203369,41,5425,1812,699.0,11.0,5.4,3,Mortgage,Education,No
L203370,39,4305,2815,617.0,8.0,27.5,3,Rent,Education,Yes
L203371,28,39809,20000,602.0,18.0,12.7,9,Own,House,Yes
L203372,55,5449,2484,665.0,12.0,25.0,9,Rent,Personal,No
L203373,58,1500,1385,528.0,11.0,38.4,11,Own,Personal,No
L203374,23,4668,2193,638.0,5.0,30.7,5,Own,Personal,No
L203375,30,4629,4878,591.0,2.0,29.9,10,Rent,Car,Yes
L203376,37,2544,961,620.0,7.0,8.2,1,Mortgage,House,No
L203377,30,3329,1888,605.0,1.0,18.8,3,Own,Education,No
L203378,45,6457,5309,714.0,6.0,36.8,11,Own,Car,No
L203379,33,5415,4361,691.0,12.0,34.4,5,Mortgage,House,Yes
L203380,62,5183,1441,664.0,13.0,14.5,4,Rent,Car,No
L203381,52,5551,5808,633.0,6.0,36.7,4,Mortgage,Personal,No
L203382,42,5167,4124,732.0,23.0,16.7,1,Own,Personal,No
L203383,50,7237,7743,723.0,14.0,36.7,6,Rent,Business,No
L203384,51,5222,5575,652.0,8.0,54.0,10,Own,Car,Yes
L203385,34,2375,1772,755.0,14.0,24.9,11,Mortgage,House,No
L203386,32,7934,8813,647.0,5.0,45.8,4,Mortgage,Car,No
L203387,41,5667,5941,674.0,9.0,42.4,1,Mortgage,Education,No
L203388,49,3939,4562,620.0,6.0,47.8,10,Own,Personal,Yes
L203389,41,2744,2883,632.0,2.0,31.3,6,Mortgage,Car,No
L203390,24,5713,5834,616.0,,47.4,5,Mortgage,Car,Yes
L203391,32,4789,3206,708.0,8.0,26.0,5,Rent,Car,No
L203392,39,7833,3227,686.0,8.0,35.0,2,Rent,Business,Yes
L203393,39,4377,4862,586.0,8.0,41.4,1,Mortgage,Personal,Yes
L203394,60,3493,3222,700.0,4.0,44.7,7,Rent,Personal,No
L203395,26,6612,3185,786.0,16.0,16.2,5,Own,Education,No
L203396,45,6666,3606,614.0,9.0,37.0,3,Mortgage,Car,Yes
L203397,55,5304,4700,610.0,7.0,41.3,6,Rent,Personal,Yes
L203398,63,6217,4214,661.0,1.0,16.8,3,Mortgage,Car,No
L203399,36,4932,1388,756.0,15.0,22.5,6,Rent,House,No
L203400,45,5421,1851,629.0,13.0,19.9,6,Own,House,No
L203401,46,7097,6711,789.0,8.0,34.1,9,Rent,House,Yes
L203402,42,6126,3238,586.0,2.0,8.2,8,Rent,House,No
L203403,39,4695,3322,673.0,16.0,37.9,1,Own,Personal,No
L203404,44,7434,7186,541.0,6.0,52.5,7,Rent,Car,Yes
L203405,20,1500,1427,594.0,5.0,47.0,11,Own,Personal,Yes
L203406,47,8694,3191,645.0,8.0,21.6,9,Rent,Personal,No
L203407,41,1929,576,679.0,10.0,16.4,2,Mortgage,Education,No
L203408,38,3871,3063,747.0,7.0,40.1,9,Rent,Car,Yes
L203409,60,4926,4638,611.0,0.0,35.6,6,Rent,Education,Yes
L203410,33,4736,1653,689.0,9.0,5.0,3,Rent,Personal,Yes
L203411,36,6812,3896,566.0,13.0,28.9,8,Rent,House,No
L203412,60,3096,3314,731.0,4.0,46.0,7,Rent,Personal,Yes
L203413,32,5469,6258,752.0,16.0,34.5,8,Mortgage,Business,No
L203414,34,3959,2589,733.0,12.0,8.6,8,Mortgage,Personal,No
L203415,39,5531,1546,733.0,,11.8,7,Rent,Personal,No
L203416,48,4883,2235,654.0,3.0,17.1,1,Mortgage,Car,No
L203417,42,5167,2237,679.0,9.0,15.4,10,Mortgage,Education,No
L203418,27,4010,1760,653.0,10.0,22.2,10,Own,Car,No
L203419,35,4082,2832,657.0,8.0,21.8,10,Rent,Car,No
L203420,34,5517,4321,608.0,12.0,36.8,8,Mortgage,Business,No
L203421,39,6699,2160,680.0,6.0,18.5,5,Mortgage,Personal,Yes
L203422,44,3923,4274,689.0,7.0,22.3,2,Rent,Personal,No
